"miRNAPair","CancerTypes","Count"
"miR-1296-5p/miR-758-3p","DLBC",1
"miR-1301-3p/miR-188-3p","READ",1
"miR-32-3p/miR-1305","ACC",1
"miR-32-3p/miR-181d-5p","PCPG",1
"miR-324-3p/miR-374a-5p","SARC",1
"miR-212-3p/miR-331-3p","SARC",1
"miR-21-3p/miR-1301-3p","SARC",1
"miR-21-3p/miR-323a-3p","MESO",1
"miR-1301-3p/miR-744-5p","SARC",1
"miR-1304-5p/miR-592","THYM",1
"miR-1307-3p/miR-766-3p","SARC",1
"miR-21-3p/miR-501-5p","LIHC",1
"miR-215-5p/miR-211-5p","SKCM",1
"miR-218-5p/miR-129-5p","UCS",1
"miR-324-5p/miR-548b-3p","LUAD",1
"miR-326/miR-532-3p","CHOL",1
"miR-328-3p/miR-214-5p","SKCM",1
"miR-218-5p/miR-136-3p","SARC",1
"miR-218-5p/miR-20a-5p","SKCM",1
"miR-219a-1-3p/miR-20a-5p","UCS",1
"miR-329-3p/miR-150-5p","CESC",1
"miR-330-3p/miR-1226-3p","ACC",1
"miR-330-3p/miR-141-3p","UCS",1
"miR-221-5p/miR-106b-5p","ESCA",1
"miR-221-5p/miR-140-5p","UVM",1
"miR-130a-3p/miR-106a-5p","LIHC",1
"miR-130a-3p/miR-194-3p","SARC",1
"miR-130a-3p/miR-29b-3p","BLCA",1
"miR-513b-5p/miR-142-3p","ACC",1
"miR-518b/miR-34b-5p","TGCT",1
"miR-518f-3p/miR-34b-5p","TGCT",1
"miR-519d-3p/let-7b-5p","THYM",1
"miR-519d-3p/miR-525-5p","THYM",1
"miR-520a-3p/miR-20b-5p","TGCT",1
"miR-130a-3p/miR-301b-3p","UCS",1
"miR-130a-5p/miR-520a-5p","THYM",1
"miR-130a-5p/miR-760","UCEC",1
"miR-330-3p/miR-212-3p","SARC",1
"miR-330-3p/miR-590-3p","SARC",1
"miR-330-5p/miR-363-3p","SARC",1
"miR-520a-3p/miR-519a-3p","THYM",1
"miR-520a-3p/miR-519d-3p","THYM",1
"miR-520a-3p/miR-520d-3p","THYM",1
"miR-130b-3p/miR-193b-3p","UCEC",1
"miR-130b-3p/miR-19b-3p","LUSC",1
"miR-335-3p/let-7f-1-3p","ACC",1
"miR-335-5p/miR-1266-5p","UCEC",1
"miR-335-5p/miR-130b-5p","BLCA",1
"miR-130b-3p/miR-429","ESCA",1
"miR-221-5p/miR-144-3p","BRCA",1
"miR-221-5p/miR-16-2-3p","SARC",1
"miR-221-5p/miR-362-3p","SARC",1
"miR-335-5p/miR-363-3p","DLBC",1
"miR-335-5p/miR-383-5p","UVM",1
"miR-335-5p/miR-505-3p","STAD",1
"miR-221-5p/miR-616-5p","HNSC",1
"miR-222-3p/miR-152-3p","ACC",1
"miR-223-5p/miR-150-5p","CESC",1
"miR-223-5p/miR-411-3p","ACC",1
"miR-224-3p/miR-195-5p","THYM",1
"miR-224-5p/miR-190a-5p","SKCM",1
"miR-130b-5p/miR-129-5p","DLBC",1
"miR-130b-5p/miR-30c-1-3p","LIHC",1
"miR-130b-5p/miR-34c-3p","UCS",1
"miR-133a-3p/miR-206","LGG",1
"miR-133a-3p/miR-500a-3p","UCS",1
"miR-135b-5p/miR-139-5p","KIRP",1
"miR-135b-5p/miR-20a-3p","LUSC",1
"miR-135b-5p/miR-33a-3p","READ",1
"miR-136-5p/miR-345-5p","DLBC",1
"miR-136-5p/miR-582-3p","UCEC",1
"miR-138-5p/miR-581","THCA",1
"miR-139-3p/miR-181a-2-3p","DLBC",1
"miR-224-5p/miR-424-5p","COAD",1
"miR-2355-3p/miR-503-5p","BLCA",1
"miR-2355-5p/miR-106a-5p","ACC",1
"miR-2355-5p/miR-18a-5p","HNSC",1
"miR-2355-5p/miR-27a-5p","BLCA",1
"miR-2355-5p/miR-342-5p","BLCA",1
"miR-139-5p/miR-10a-3p","KIRP",1
"miR-139-5p/miR-582-3p","CHOL",1
"miR-1-3p/miR-106a-5p","SKCM",1
"miR-23a-5p/miR-550a-5p","ESCA",1
"miR-23b-3p/miR-21-5p","SARC",1
"miR-23b-5p/miR-142-3p","STAD",1
"miR-1-3p/miR-139-5p","DLBC",1
"miR-1-3p/miR-181c-5p","DLBC",1
"miR-25-5p/miR-455-3p","SKCM",1
"miR-25-5p/miR-577","DLBC",1
"miR-26b-3p/miR-194-3p","DLBC",1
"miR-1-3p/miR-26a-1-3p","ACC",1
"miR-1-3p/miR-335-5p","SKCM",1
"miR-141-3p/let-7c-5p","SARC",1
"miR-26b-5p/miR-582-5p","STAD",1
"miR-27a-3p/miR-324-5p","SKCM",1
"miR-27a-5p/miR-130b-3p","LIHC",1
"miR-27b-5p/miR-1228-3p","SKCM",1
"miR-296-5p/miR-126-5p","BRCA",1
"miR-296-5p/miR-23b-3p","SKCM",1
"miR-141-3p/miR-18a-5p","THYM",1
"miR-141-5p/let-7g-3p","STAD",1
"miR-141-5p/miR-129-5p","KIRP",1
"miR-141-5p/miR-29b-1-5p","SKCM",1
"miR-141-5p/miR-326","MESO",1
"miR-296-5p/miR-486-3p","KIRP",1
"miR-296-5p/miR-505-5p","DLBC",1
"miR-29a-3p/miR-342-3p","SKCM",1
"miR-29a-5p/miR-20a-3p","LUAD",1
"miR-29b-2-5p/miR-139-5p","SARC",1
"miR-29b-2-5p/miR-215-5p","SARC",1
"miR-29b-3p/miR-20a-5p","HNSC",1
"miR-29b-3p/miR-2355-5p","BLCA",1
"miR-29b-3p/miR-502-5p","BLCA",1
"miR-29b-3p/miR-519d-3p","TGCT",1
"miR-29b-3p/miR-520a-3p","TGCT",1
"miR-301a-3p/miR-125b-5p","UVM",1
"miR-141-5p/miR-942-5p","STAD",1
"miR-142-3p/miR-153-3p","PRAD",1
"miR-142-3p/miR-27a-5p","STAD",1
"miR-338-3p/miR-760","CHOL",1
"miR-338-3p/miR-9-5p","KIRP",1
"miR-338-5p/miR-125b-5p","STAD",1
"miR-142-5p/miR-103a-2-5p","UCEC",1
"miR-142-5p/miR-652-3p","SKCM",1
"miR-142-5p/miR-940","ACC",1
"miR-143-3p/miR-33a-5p","STAD",1
"miR-143-3p/miR-3614-5p","SKCM",1
"miR-339-5p/miR-19b-1-5p","STAD",1
"miR-339-5p/miR-31-5p","DLBC",1
"miR-339-5p/miR-34a-3p","BLCA",1
"miR-339-5p/miR-431-5p","STAD",1
"miR-339-5p/miR-455-3p","SKCM",1
"miR-339-5p/miR-625-5p","SKCM",1
"miR-143-5p/miR-142-5p","UVM",1
"miR-144-3p/miR-30c-5p","HNSC",1
"miR-144-3p/miR-491-3p","LGG",1
"miR-339-5p/miR-940","SKCM",1
"miR-33a-3p/miR-125b-5p","STAD",1
"miR-301a-3p/miR-140-5p","UVM",1
"miR-301a-3p/miR-143-5p","SARC",1
"miR-301a-3p/miR-362-3p","READ",1
"miR-301a-3p/miR-363-3p","ACC",1
"miR-145-5p/miR-192-5p","STAD",1
"miR-145-5p/miR-193b-3p","SKCM",1
"miR-146a-5p/miR-135b-5p","UCS",1
"miR-301a-3p/miR-96-5p","UCEC",1
"miR-301b-3p/miR-1229-3p","BLCA",1
"miR-33a-5p/miR-483-3p","PAAD",1
"miR-33a-5p/miR-96-5p","ESCA",1
"miR-33b-3p/miR-3662","TGCT",1
"miR-33b-3p/miR-7-5p","TGCT",1
"miR-340-5p/miR-182-5p","SKCM",1
"miR-340-5p/miR-30c-2-3p","SKCM",1
"miR-146a-5p/miR-301b-3p","UCEC",1
"miR-146b-3p/miR-760","BLCA",1
"miR-148a-3p/miR-155-5p","STAD",1
"miR-148a-3p/miR-432-5p","SARC",1
"miR-149-5p/miR-141-3p","SARC",1
"miR-149-5p/miR-142-3p","SKCM",1
"miR-149-5p/miR-450b-5p","SKCM",1
"miR-149-5p/miR-576-5p","SKCM",1
"miR-340-5p/miR-873-5p","SKCM",1
"miR-342-3p/miR-96-5p","BLCA",1
"miR-342-5p/miR-495-3p","TGCT",1
"miR-34a-5p/miR-181a-2-3p","SKCM",1
"miR-34a-5p/miR-21-5p","SARC",1
"miR-34b-3p/miR-23a-5p","UCS",1
"miR-150-5p/miR-942-5p","ACC",1
"miR-153-3p/miR-30a-3p","LIHC",1
"miR-154-3p/miR-32-3p","LUSC",1
"miR-155-5p/miR-19b-3p","SARC",1
"miR-155-5p/miR-485-3p","ACC",1
"miR-34c-5p/miR-195-5p","UVM",1
"miR-34c-5p/miR-196b-5p","PCPG",1
"miR-301b-3p/miR-362-5p","LIHC",1
"miR-301b-3p/miR-511-5p","ACC",1
"miR-301b-3p/miR-744-3p","DLBC",1
"miR-155-5p/miR-497-5p","TGCT",1
"miR-15a-5p/miR-22-3p","OV",1
"miR-3609/miR-195-5p","TGCT",1
"miR-3613-3p/miR-130a-3p","BLCA",1
"miR-3615/miR-93-3p","STAD",1
"miR-15a-5p/miR-7-5p","THYM",1
"miR-16-1-3p/miR-192-3p","SARC",1
"miR-16-1-3p/miR-301b-3p","COAD",1
"miR-362-3p/miR-199a-3p","UCS",1
"miR-362-5p/miR-485-3p","ESCA",1
"miR-362-5p/miR-500a-3p","UCS",1
"miR-16-2-3p/miR-199a-5p","SKCM",1
"miR-16-2-3p/miR-424-5p","KICH",1
"miR-16-2-3p/miR-502-5p","SARC",1
"miR-363-3p/miR-877-3p","UCS",1
"miR-363-5p/miR-130a-3p","THYM",1
"miR-363-5p/miR-9-5p","THYM",1
"miR-17-5p/miR-141-3p","BLCA",1
"miR-17-5p/miR-182-5p","BLCA",1
"miR-17-5p/miR-19b-1-5p","UCS",1
"miR-365a-5p/miR-455-3p","COAD",1
"miR-370-3p/miR-29a-3p","TGCT",1
"miR-373-3p/miR-106a-5p","TGCT",1
"miR-17-5p/miR-362-5p","SARC",1
"miR-17-5p/miR-508-5p","SKCM",1
"miR-181a-2-3p/miR-7-5p","THYM",1
"miR-181a-2-3p/miR-92b-3p","THYM",1
"miR-181a-5p/miR-128-3p","THYM",1
"miR-181a-5p/miR-548e-3p","THYM",1
"miR-374a-3p/miR-19a-3p","SKCM",1
"miR-374b-3p/miR-181b-5p","SARC",1
"miR-376a-3p/miR-188-3p","UCS",1
"miR-377-3p/miR-379-3p","ACC",1
"miR-378a-3p/miR-132-3p","SARC",1
"miR-378a-3p/miR-548o-3p","TGCT",1
"miR-378a-5p/miR-19a-3p","LIHC",1
"miR-379-3p/miR-411-3p","UCS",1
"miR-379-5p/miR-150-5p","KIRP",1
"miR-3928-3p/miR-30a-3p","SARC",1
"miR-410-3p/miR-335-5p","KICH",1
"miR-410-3p/miR-411-5p","UCS",1
"miR-181a-5p/miR-664a-5p","SARC",1
"miR-411-3p/miR-338-5p","LGG",1
"miR-411-5p/miR-19a-3p","ESCA",1
"miR-421/miR-138-5p","UCS",1
"miR-421/miR-424-5p","SARC",1
"miR-424-3p/miR-138-1-3p","SKCM",1
"miR-424-5p/miR-1271-5p","STAD",1
"miR-424-5p/miR-431-5p","UCS",1
"miR-424-5p/miR-452-3p","STAD",1
"miR-424-5p/miR-502-5p","UCS",1
"miR-424-5p/miR-548f-3p","UCS",1
"miR-424-5p/miR-581","READ",1
"miR-424-5p/miR-708-5p","STAD",1
"miR-425-3p/miR-126-5p","LGG",1
"miR-432-5p/miR-369-3p","MESO",1
"miR-4326/miR-215-5p","LUSC",1
"miR-433-3p/miR-1305","TGCT",1
"miR-450b-5p/miR-107","ACC",1
"miR-450b-5p/miR-188-3p","SARC",1
"miR-450b-5p/miR-497-5p","KIRP",1
"miR-450b-5p/miR-512-3p","THYM",1
"miR-452-3p/miR-497-5p","THYM",1
"miR-452-5p/miR-185-5p","OV",1
"miR-455-3p/miR-20a-3p","SKCM",1
"miR-455-3p/miR-500a-5p","STAD",1
"miR-455-3p/miR-885-5p","LIHC",1
"miR-485-3p/miR-548v","SKCM",1
"miR-486-5p/miR-224-5p","READ",1
"miR-490-3p/miR-766-3p","BLCA",1
"miR-491-5p/miR-106b-5p","SARC",1
"miR-493-3p/miR-15b-5p","THYM",1
"miR-493-5p/miR-204-5p","ACC",1
"miR-493-5p/miR-411-5p","UCS",1
"miR-493-5p/miR-543","CHOL",1
"miR-495-3p/miR-21-3p","MESO",1
"miR-495-3p/miR-548f-3p","UCS",1
"miR-497-3p/miR-519b-3p","TGCT",1
"miR-497-3p/miR-99a-3p","THYM",1
"miR-497-5p/miR-1224-5p","ACC",1
"miR-497-5p/miR-130a-3p","THYM",1
"miR-497-5p/miR-1-3p","SARC",1
"miR-497-5p/miR-149-5p","CESC",1
"miR-497-5p/miR-503-5p","SKCM",1
"miR-499a-5p/miR-581","READ",1
"miR-500a-3p/miR-224-5p","SARC",1
"miR-500a-3p/miR-330-3p","SARC",1
"miR-500b-5p/miR-133a-3p","UCS",1
"miR-500b-5p/miR-550a-3p","ESCA",1
"miR-501-5p/miR-335-3p","SARC",1
"miR-501-5p/miR-362-3p","UCS",1
"miR-502-3p/miR-144-5p","SARC",1
"miR-502-3p/miR-501-3p","UCS",1
"miR-502-5p/miR-212-3p","SARC",1
"miR-502-5p/miR-23c","UCEC",1
"miR-503-5p/miR-1226-3p","ACC",1
"miR-503-5p/miR-20a-5p","STAD",1
"miR-503-5p/miR-29b-1-5p","CESC",1
"miR-503-5p/miR-320d","HNSC",1
"miR-302a-3p/miR-512-3p","TGCT",1
"miR-520a-3p/miR-940","THYM",1
"miR-520a-5p/miR-525-5p","THYM",1
"miR-526b-3p/miR-432-5p","TGCT",1
"miR-526b-3p/miR-512-3p","TGCT",1
"miR-532-3p/miR-1-3p","SARC",1
"miR-532-3p/miR-204-5p","UCS",1
"miR-532-5p/miR-182-5p","UCS",1
"miR-539-5p/miR-199a-5p","SARC",1
"miR-539-5p/miR-214-3p","SARC",1
"miR-539-5p/miR-491-3p","UCEC",1
"miR-541-3p/miR-485-5p","ACC",1
"miR-542-3p/miR-107","ACC",1
"miR-542-3p/miR-141-3p","MESO",1
"miR-542-3p/miR-494-3p","UCS",1
"miR-543/miR-182-5p","UCS",1
"miR-545-5p/miR-411-3p","ACC",1
"miR-548b-3p/miR-18b-3p","TGCT",1
"miR-548d-3p/miR-493-3p","THYM",1
"miR-548j-5p/miR-744-3p","TGCT",1
"miR-550a-3p/miR-193b-3p","SKCM",1
"miR-550a-3p/miR-550a-5p","OV",1
"miR-551a/miR-218-5p","UCS",1
"miR-570-3p/miR-141-5p","KICH",1
"miR-577/miR-146b-3p","UCS",1
"miR-579-3p/miR-363-3p","THYM",1
"miR-582-3p/miR-29c-3p","SARC",1
"miR-589-5p/miR-331-3p","SARC",1
"miR-590-3p/miR-1228-3p","SKCM",1
"miR-590-3p/miR-34b-3p","SARC",1
"miR-592/miR-141-5p","UCS",1
"miR-615-3p/miR-30a-3p","SKCM",1
"miR-616-5p/miR-135b-3p","STAD",1
"miR-616-5p/miR-188-3p","TGCT",1
"miR-616-5p/miR-30c-2-3p","LIHC",1
"miR-616-5p/miR-7-5p","HNSC",1
"miR-625-5p/miR-296-5p","CESC",1
"miR-625-5p/miR-421","SARC",1
"miR-627-5p/miR-29a-5p","BLCA",1
"miR-627-5p/miR-7-1-3p","ESCA",1
"miR-627-5p/miR-769-3p","UCS",1
"miR-628-5p/miR-30a-3p","SARC",1
"miR-628-5p/miR-624-5p","UCEC",1
"miR-628-5p/miR-9-3p","SARC",1
"miR-642a-5p/miR-411-3p","LUAD",1
"miR-651-5p/miR-502-5p","BLCA",1
"miR-651-5p/miR-548v","BLCA",1
"miR-651-5p/miR-616-5p","TGCT",1
"miR-653-5p/miR-127-3p","LIHC",1
"miR-653-5p/miR-144-5p","SARC",1
"miR-653-5p/miR-330-3p","SARC",1
"miR-654-5p/miR-411-5p","LUAD",1
"miR-654-5p/miR-541-3p","UCS",1
"miR-655-3p/miR-493-5p","UCS",1
"miR-660-5p/miR-34b-5p","UCS",1
"miR-664a-3p/miR-320b","DLBC",1
"miR-671-3p/miR-376a-5p","STAD",1
"miR-671-5p/miR-221-5p","SKCM",1
"miR-671-5p/miR-362-3p","STAD",1
"miR-676-3p/miR-34b-3p","UCS",1
"miR-676-3p/miR-502-5p","UCS",1
"miR-676-3p/miR-548j-5p","THYM",1
"miR-708-3p/miR-424-5p","UCS",1
"miR-7-1-3p/miR-197-3p","SARC",1
"miR-7-1-3p/miR-199b-5p","SKCM",1
"miR-7-1-3p/miR-29c-3p","TGCT",1
"miR-7-1-3p/miR-365a-3p","SARC",1
"miR-7-2-3p/miR-671-5p","LGG",1
"miR-7-5p/miR-138-5p","PCPG",1
"miR-7-5p/miR-145-3p","SKCM",1
"miR-7-5p/miR-181c-5p","SKCM",1
"miR-7-5p/miR-323b-3p","ESCA",1
"miR-7-5p/miR-378a-3p","LIHC",1
"miR-7-5p/miR-503-5p","STAD",1
"miR-7-5p/miR-940","SKCM",1
"miR-760/miR-338-5p","READ",1
"miR-760/miR-629-3p","COAD",1
"miR-766-3p/miR-182-5p","THYM",1
"miR-766-3p/miR-31-5p","LGG",1
"miR-766-3p/miR-329-3p","ACC",1
"miR-766-3p/miR-7-1-3p","THYM",1
"miR-766-3p/miR-9-3p","BLCA",1
"miR-769-3p/miR-362-3p","LUAD",1
"miR-874-3p/miR-125a-3p","SARC",1
"miR-874-3p/miR-431-5p","STAD",1
"miR-877-5p/miR-139-3p","SKCM",1
"miR-885-5p/miR-122-5p","CHOL",1
"miR-92a-1-5p/miR-362-3p","SKCM",1
"miR-92a-1-5p/miR-615-3p","SKCM",1
"miR-92a-3p/miR-212-3p","SARC",1
"miR-92b-3p/miR-625-3p","UCS",1
"miR-93-3p/miR-455-3p","SARC",1
"miR-93-3p/miR-629-3p","SARC",1
"miR-93-3p/miR-708-3p","SKCM",1
"miR-93-5p/miR-200c-3p","THYM",1
"miR-939-5p/miR-130a-3p","BLCA",1
"miR-939-5p/miR-143-3p","UVM",1
"miR-939-5p/miR-148a-3p","ESCA",1
"miR-9-3p/miR-33a-3p","SKCM",1
"miR-940/let-7c-5p","ESCA",1
"miR-940/miR-130a-3p","LIHC",1
"miR-940/miR-224-5p","HNSC",1
"miR-940/miR-520d-3p","THYM",1
"miR-942-5p/miR-138-5p","ESCA",1
"miR-942-5p/miR-142-5p","ACC",1
"miR-95-3p/miR-200a-3p","MESO",1
"miR-95-3p/miR-486-5p","BLCA",1
"miR-9-5p/miR-130b-5p","ACC",1
"miR-9-5p/miR-183-5p","SARC",1
"miR-9-5p/miR-19b-1-5p","SKCM",1
"miR-9-5p/miR-7-5p","TGCT",1
"miR-96-5p/miR-616-5p","THYM",1
"miR-98-5p/miR-508-5p","ACC",1
"let-7a-2-3p/miR-301b-3p","ACC",1
"let-7a-2-3p/miR-30a-5p","THYM",1
"let-7a-2-3p/miR-30c-2-3p","SKCM",1
"let-7b-5p/let-7b-3p","THYM",1
"let-7b-5p/miR-383-5p","THYM",1
"let-7c-5p/miR-186-5p","SARC",1
"let-7c-5p/miR-191-3p","SARC",1
"let-7c-5p/miR-199a-3p","MESO",1
"let-7e-5p/miR-455-3p","SARC",1
"let-7f-5p/let-7e-5p","SARC",1
"let-7f-5p/miR-185-3p","ESCA",1
"let-7f-5p/miR-328-3p","LUAD",1
"let-7f-5p/miR-365a-3p","SARC",1
"let-7g-3p/miR-491-3p","UCEC",1
"miR-100-5p/miR-155-5p","SKCM",1
"miR-101-5p/miR-33b-5p","READ",1
"miR-103a-2-5p/miR-181c-3p","UCEC",1
"miR-103a-2-5p/miR-24-1-5p","LGG",1
"miR-103a-2-5p/miR-331-3p","BLCA",1
"miR-103a-2-5p/miR-503-5p","STAD",1
"miR-105-5p/miR-182-5p","ESCA",1
"miR-106a-5p/miR-1287-5p","ACC",1
"miR-106a-5p/miR-454-3p","SKCM",1
"miR-106a-5p/miR-520d-3p","TGCT",1
"miR-106a-5p/miR-942-5p","ESCA",1
"miR-106b-5p/miR-130b-3p","SARC",1
"miR-10a-3p/miR-195-5p","BLCA",1
"miR-17-5p/miR-301b-3p","UCS",1
"miR-17-5p/miR-424-5p","UCS",1
"miR-17-5p/miR-491-3p","UCS",1
"miR-17-5p/miR-708-5p","UCS",1
"miR-17-5p/miR-93-3p","SKCM",1
"miR-17-5p/miR-935","UCS",1
"miR-17-5p/miR-98-5p","OV",1
"miR-181a-2-3p/miR-195-5p","CESC",1
"miR-181a-2-3p/miR-616-5p","BLCA",1
"miR-181b-5p/miR-20a-5p","BLCA",1
"miR-181c-3p/miR-20b-3p","KICH",1
"miR-181c-3p/miR-27a-3p","SKCM",1
"miR-182-5p/miR-195-5p","THYM",1
"miR-182-5p/miR-200a-3p","HNSC",1
"miR-182-5p/miR-320d","UCS",1
"miR-183-3p/miR-130a-3p","ESCA",1
"miR-183-5p/miR-24-2-5p","HNSC",1
"miR-183-5p/miR-30a-3p","SARC",1
"miR-183-5p/miR-548b-3p","PCPG",1
"miR-185-5p/miR-195-5p","SARC",1
"miR-188-3p/miR-500b-5p","UCS",1
"miR-188-3p/miR-7-1-3p","SARC",1
"miR-18a-3p/miR-301b-3p","UCS",1
"miR-18a-3p/miR-4326","LIHC",1
"miR-18b-5p/miR-1226-3p","UCS",1
"miR-18b-5p/miR-335-3p","TGCT",1
"miR-190a-5p/miR-192-5p","ESCA",1
"miR-190a-5p/miR-215-5p","ESCA",1
"miR-192-3p/miR-145-5p","STAD",1
"miR-192-5p/miR-192-3p","CHOL",1
"miR-192-5p/miR-218-5p","UCS",1
"miR-192-5p/miR-424-5p","BLCA",1
"miR-193b-3p/miR-509-3p","KICH",1
"miR-296-5p/miR-17-5p","DLBC",1
"miR-296-5p/miR-940","SKCM",1
"miR-299-5p/miR-301b-3p","LIHC",1
"miR-193b-3p/miR-940","BLCA",1
"miR-29a-3p/miR-3150b-3p","SKCM",1
"miR-29a-3p/miR-335-5p","SKCM",1
"miR-29a-5p/miR-1229-3p","LUAD",1
"miR-195-5p/miR-18a-5p","CESC",1
"miR-195-5p/miR-23c","MESO",1
"miR-195-5p/miR-338-3p","CESC",1
"miR-195-5p/miR-576-5p","SARC",1
"miR-29b-3p/miR-192-5p","OV",1
"miR-29b-3p/miR-21-3p","BLCA",1
"miR-29b-3p/miR-548b-3p","TGCT",1
"miR-196a-5p/miR-214-5p","UCS",1
"miR-196a-5p/miR-29a-3p","BLCA",1
"miR-196a-5p/miR-429","CESC",1
"miR-29c-3p/miR-135b-3p","CESC",1
"miR-29c-3p/miR-139-5p","MESO",1
"miR-196b-5p/miR-203a-3p","BLCA",1
"miR-196b-5p/miR-3934-5p","ESCA",1
"miR-301a-3p/miR-651-5p","UCEC",1
"miR-301b-3p/miR-338-3p","LUAD",1
"miR-197-3p/miR-34b-3p","UVM",1
"miR-199a-3p/miR-542-3p","SARC",1
"miR-199b-3p/let-7c-5p","MESO",1
"miR-301b-3p/miR-449a","TGCT",1
"miR-302a-5p/miR-499a-3p","TGCT",1
"miR-302c-3p/miR-106a-5p","TGCT",1
"miR-199b-3p/miR-199a-3p","MESO",1
"miR-199b-3p/miR-338-3p","TGCT",1
"miR-199b-5p/let-7b-5p","THYM",1
"miR-199b-5p/miR-199b-3p","UCS",1
"miR-19a-3p/miR-193b-3p","SKCM",1
"miR-19a-3p/miR-193b-5p","ESCA",1
"miR-302d-3p/miR-372-3p","TGCT",1
"miR-302d-3p/miR-485-5p","TGCT",1
"miR-302d-3p/miR-629-3p","TGCT",1
"miR-19a-3p/miR-362-5p","SARC",1
"miR-19a-3p/miR-454-3p","SKCM",1
"miR-19a-3p/miR-548b-3p","LIHC",1
"miR-3065-5p/miR-34a-5p","SKCM",1
"miR-30a-3p/miR-193b-3p","BLCA",1
"miR-30a-3p/miR-215-5p","THYM",1
"miR-30a-3p/miR-331-3p","LUSC",1
"miR-30a-3p/miR-497-5p","THYM",1
"miR-30a-3p/miR-590-5p","SARC",1
"miR-19a-3p/miR-942-5p","SARC",1
"miR-19a-3p/miR-96-5p","BLCA",1
"miR-19b-1-5p/miR-9-3p","SKCM",1
"miR-30a-5p/let-7b-5p","THYM",1
"miR-30a-5p/miR-20a-3p","UVM",1
"miR-30b-3p/miR-186-3p","READ",1
"miR-493-5p/miR-29b-2-5p","ACC",1
"miR-494-3p/miR-196a-5p","STAD",1
"miR-494-3p/miR-381-3p","UCS",1
"miR-495-3p/miR-34b-3p","SKCM",1
"miR-497-3p/miR-200b-3p","TGCT",1
"miR-497-3p/miR-224-5p","TGCT",1
"miR-30b-3p/miR-29a-3p","SARC",1
"miR-30c-1-3p/miR-181d-5p","COAD",1
"miR-30c-1-3p/miR-221-5p","LIHC",1
"miR-30c-1-3p/miR-505-5p","BLCA",1
"miR-3150b-3p/miR-20b-5p","UVM",1
"miR-31-5p/miR-133a-3p","LGG",1
"miR-19b-3p/miR-185-3p","LIHC",1
"miR-19b-3p/miR-381-3p","HNSC",1
"miR-19b-3p/miR-3934-5p","SKCM",1
"miR-200a-3p/miR-330-5p","UCS",1
"miR-200a-5p/miR-484","STAD",1
"miR-200a-5p/miR-708-5p","UCS",1
"miR-497-3p/miR-9-5p","THYM",1
"miR-500a-3p/miR-212-3p","SARC",1
"miR-200a-5p/miR-940","SARC",1
"miR-200b-3p/miR-135b-5p","SKCM",1
"miR-200b-3p/miR-20b-5p","SARC",1
"miR-200b-3p/miR-221-5p","SKCM",1
"miR-203a-3p/let-7a-2-3p","SARC",1
"miR-203a-3p/let-7a-3p","UCEC",1
"miR-203a-3p/miR-10a-3p","CESC",1
"miR-203a-3p/miR-1305","THYM",1
"miR-203a-3p/miR-181c-5p","LIHC",1
"miR-500a-3p/miR-425-5p","SARC",1
"miR-500a-5p/miR-32-3p","LUAD",1
"miR-500b-5p/miR-216a-5p","TGCT",1
"miR-203a-3p/miR-18a-5p","CESC",1
"miR-203a-3p/miR-192-5p","PAAD",1
"miR-203a-3p/miR-378c","UCEC",1
"miR-501-3p/miR-195-5p","SARC",1
"miR-501-3p/miR-20a-5p","UCS",1
"miR-501-5p/miR-196b-5p","SARC",1
"miR-204-5p/miR-34a-5p","KICH",1
"miR-204-5p/miR-497-5p","TGCT",1
"miR-205-5p/miR-31-5p","UCS",1
"miR-206/miR-96-5p","UCS",1
"miR-20a-3p/miR-335-3p","ESCA",1
"miR-20a-3p/miR-362-3p","SARC",1
"miR-20a-3p/miR-501-3p","SARC",1
"miR-501-5p/miR-345-5p","SARC",1
"miR-501-5p/miR-378a-3p","UCS",1
"miR-502-5p/miR-376a-3p","UCS",1
"miR-20a-5p/miR-146a-5p","LIHC",1
"miR-502-5p/miR-98-5p","UCS",1
"miR-503-5p/miR-326","STAD",1
"miR-504-5p/miR-199a-3p","UCS",1
"miR-20a-5p/miR-149-5p","UCEC",1
"miR-20a-5p/miR-199b-3p","UCS",1
"miR-20a-5p/miR-200a-3p","UCS",1
"miR-504-5p/miR-3157-5p","THYM",1
"miR-504-5p/miR-548s","UCEC",1
"miR-505-5p/miR-138-5p","DLBC",1
"miR-20a-5p/miR-21-3p","BLCA",1
"miR-20b-3p/miR-181a-2-3p","THYM",1
"miR-20b-5p/miR-211-5p","TGCT",1
"miR-3170/miR-10a-5p","ESCA",1
"miR-3200-3p/miR-106b-5p","SARC",1
"miR-3200-3p/miR-20a-3p","LUAD",1
"miR-320b/miR-15a-5p","UVM",1
"miR-320b/miR-181b-5p","UVM",1
"miR-20b-5p/miR-766-3p","TGCT",1
"miR-210-3p/miR-129-5p","LUSC",1
"miR-320b/miR-192-3p","HNSC",1
"miR-320b/miR-204-5p","STAD",1
"miR-320b/miR-222-5p","HNSC",1
"miR-320c/miR-125a-3p","SARC",1
"miR-320c/miR-29b-3p","OV",1
"miR-323a-3p/miR-541-3p","MESO",1
"miR-210-3p/miR-19a-3p","COAD",1
"miR-2110/miR-23a-5p","SARC",1
"miR-2110/miR-34a-5p","KICH",1
"miR-2116-3p/miR-187-3p","UVM",1
