miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-31-5p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.8905,0.177,0.0015,True,0.004013268148970465
hsa-mir-369-3p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.9765,0.191,0.008,True,0.017132018727999725
hsa-mir-377-3p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.4465,0.1855,0.002,True,0.005164633643781422
hsa-mir-10b-5p,hsa-mir-145-5p,6667,9420,1,0.001,0.0,0.158,0.061,0.989,0.002,True,0.005164633643781422
hsa-let-7e-5p,hsa-mir-1-3p,6667,943,1,0.001,0.0,0.0,0.0175,0.1005,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-101-3p,6667,943,1,0.0,0.0,0.0,0.0765,0.238,0.002,True,0.005164633643781422
hsa-mir-1-3p,hsa-mir-107,6667,943,1,0.0,0.001,0.0,0.0825,0.5565,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-299-5p,6667,943,1,0.0,0.0,0.0,0.0455,0.0345,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-29c-3p,6667,943,1,0.0,0.0095,0.0,0.0635,0.255,0.0065,True,0.014337982927043913
hsa-mir-1-3p,hsa-mir-31-5p,6667,943,1,0.0,0.0,0.0,0.0375,0.393,0.0045,True,0.010445200722322544
hsa-mir-1-3p,hsa-mir-377-3p,6667,943,1,0.0,0.0,0.0,0.037,0.167,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-383-5p,6667,943,1,0.0,0.0,0.0,0.049,0.0225,0.0,True,0.0
hsa-mir-107,hsa-mir-299-5p,6667,943,1,0.0005,0.0,0.0,0.5425,0.0305,0.0055,True,0.012420713577799801
hsa-mir-299-5p,hsa-mir-31-5p,6667,943,1,0.0,0.0,0.0,0.03,0.5845,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-383-5p,6667,943,1,0.0,0.0,0.0,0.041,0.019,0.001,True,0.002797557926693156
hsa-mir-369-3p,hsa-mir-383-5p,6667,943,1,0.0,0.0,0.0,0.079,0.029,0.0,True,0.0
hsa-mir-107,hsa-mir-126-5p,6667,960,1,0.0,0.0065,0.0,0.012,0.072,0.0065,True,0.014337982927043913
hsa-mir-149-5p,hsa-mir-31-5p,6667,960,1,0.0,0.0,0.0,0.0465,0.2055,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-331-3p,6667,960,1,0.0,0.0,0.0,0.02,0.0805,0.004,True,0.009433837989405044
hsa-mir-149-5p,hsa-mir-383-5p,6667,960,1,0.0,0.0,0.0,0.025,0.0105,0.0,True,0.0
hsa-mir-105-5p,hsa-mir-107,6667,983,1,0.0,0.003,0.046,0.0105,0.5185,0.0005,True,0.0014965251241880015
hsa-mir-105-5p,hsa-mir-24-3p,6667,983,1,0.0,0.0035,0.0765,0.012,0.0675,0.0085,True,0.01804000846740051
hsa-mir-105-5p,hsa-mir-377-3p,6667,983,1,0.0,0.0,0.009,0.013,0.052,0.0,True,0.0
hsa-mir-107,hsa-mir-124-3p,6667,983,1,0.0015,0.0,0.0,0.437,0.0235,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-299-5p,6667,983,1,0.0005,0.0,0.0,0.4845,0.1915,0.0025,True,0.006277109399260721
hsa-mir-107,hsa-mir-377-3p,6667,983,1,0.0005,0.0,0.0,0.511,0.0875,0.0055,True,0.012420713577799801
hsa-mir-107,hsa-mir-7-5p,6667,983,1,0.0025,0.0,0.0,0.5485,0.0235,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-127-5p,6667,983,1,0.0,0.0,0.0,0.0195,0.1615,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,6667,983,1,0.0,0.0,0.0,0.0195,0.09,0.009,True,0.018943350911961303
hsa-mir-124-3p,hsa-mir-299-5p,6667,983,1,0.0,0.0,0.0,0.0275,0.1945,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-331-3p,6667,983,1,0.0,0.0,0.0,0.0135,0.0785,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-369-3p,6667,983,1,0.0,0.0,0.0,0.023,0.206,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-377-3p,6667,983,1,0.0,0.0,0.0,0.0225,0.053,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,6667,983,1,0.0,0.0,0.0,0.026,0.014,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-369-3p,6667,983,1,0.0,0.0,0.0,0.1425,0.2345,0.0065,True,0.014337982927043913
hsa-mir-127-5p,hsa-mir-7-5p,6667,983,1,0.0005,0.0,0.0,0.1355,0.0265,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-7-5p,6667,983,1,0.0,0.0,0.0,0.198,0.0165,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-7-5p,6667,983,1,0.0,0.0,0.0,0.2555,0.0105,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-7-5p,6667,983,1,0.0,0.0,0.0,0.0735,0.0165,0.0,True,0.0
hsa-mir-107,hsa-mir-124-3p,6667,995,1,0.0015,0.0,0.0,0.294,0.087,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-126-5p,6667,995,1,0.0,0.0065,0.0,0.273,0.5695,0.0055,True,0.012420713577799801
hsa-mir-107,hsa-mir-127-5p,6667,995,1,0.0,0.0,0.0,0.353,0.031,0.0045,True,0.010445200722322544
hsa-mir-107,hsa-mir-149-5p,6667,995,1,0.002,0.0,0.0,0.2695,0.014,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-299-5p,6667,995,1,0.0005,0.0,0.0,0.248,0.1345,0.0045,True,0.010445200722322544
hsa-mir-107,hsa-mir-329-3p,6667,995,1,0.0005,0.0,0.0,0.253,0.068,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-377-3p,6667,995,1,0.0005,0.0,0.0,0.2675,0.0165,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-410-3p,6667,995,1,0.0005,0.0,0.0,0.256,0.1085,0.001,True,0.002797557926693156
hsa-mir-107,hsa-mir-7-5p,6667,995,1,0.0025,0.0,0.0,0.2615,0.0585,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-126-5p,6667,995,1,0.0,0.009,0.0,0.077,0.538,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-127-5p,6667,995,1,0.0,0.0,0.0,0.0875,0.029,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-1296-5p,6667,995,1,0.0,0.0025,0.0,0.0725,0.026,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-299-5p,6667,995,1,0.0,0.0,0.0,0.086,0.167,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.0915,0.0825,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-369-3p,6667,995,1,0.0,0.0,0.0,0.084,0.0475,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-377-3p,6667,995,1,0.0,0.0,0.0,0.099,0.0145,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.0845,0.096,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.0775,0.066,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-329-3p,6667,995,1,0.0055,0.0,0.0,0.5585,0.063,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-31-5p,6667,995,1,0.0,0.0,0.0,0.038,0.182,0.0045,True,0.010445200722322544
hsa-mir-127-5p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.027,0.066,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-330-3p,6667,995,1,0.0,0.0065,0.0,0.04,0.0115,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.027,0.116,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-7-5p,6667,995,1,0.0005,0.0,0.0,0.038,0.084,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-145-5p,6667,995,1,0.0015,0.0,0.001,0.014,0.078,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-149-5p,6667,995,1,0.0,0.0,0.0,0.022,0.0105,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-24-3p,6667,995,1,0.0,0.0015,0.0,0.026,0.133,0.002,True,0.005164633643781422
hsa-mir-1296-5p,hsa-mir-299-5p,6667,995,1,0.0,0.0,0.0,0.023,0.156,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-31-5p,6667,995,1,0.0005,0.0,0.0,0.018,0.2025,0.0095,True,0.019839322463194555
hsa-mir-1296-5p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.027,0.067,0.0015,True,0.004013268148970465
hsa-mir-1296-5p,hsa-mir-410-3p,6667,995,1,0.0005,0.0,0.0,0.024,0.0955,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.013,0.1025,0.0075,True,0.01621294707155732
hsa-mir-145-5p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.062,0.114,0.0005,True,0.0014965251241880015
hsa-mir-145-5p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.0805,0.1205,0.005,True,0.011435806186695867
hsa-mir-149-5p,hsa-mir-299-5p,6667,995,1,0.0,0.0,0.0,0.016,0.1985,0.0005,True,0.0014965251241880015
hsa-mir-149-5p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.011,0.0795,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.011,0.083,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-31-5p,6667,995,1,0.0,0.0,0.0,0.012,0.192,0.002,True,0.005164633643781422
hsa-mir-299-5p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.1645,0.0765,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.181,0.0965,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.172,0.0605,0.0005,True,0.0014965251241880015
hsa-mir-31-5p,hsa-mir-329-3p,6667,995,1,0.0,0.0,0.0,0.1975,0.068,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.2015,0.09,0.001,True,0.002797557926693156
hsa-mir-31-5p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.1745,0.064,0.001,True,0.002797557926693156
hsa-mir-329-3p,hsa-mir-369-3p,6667,995,1,0.0,0.0,0.0,0.0655,0.0445,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-377-3p,6667,995,1,0.0,0.0,0.0,0.069,0.0165,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.0695,0.1,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.072,0.067,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.0615,0.102,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.053,0.068,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-383-5p,6667,995,1,0.0,0.0005,0.0,0.018,0.016,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-410-3p,6667,995,1,0.0,0.0,0.0,0.013,0.1015,0.0005,True,0.0014965251241880015
hsa-mir-410-3p,hsa-mir-7-5p,6667,995,1,0.0,0.0,0.0,0.1165,0.091,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-203a-3p,6670,1577,1,0.0,0.0,0.0,0.011,0.054,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,6670,1577,1,0.0,0.0,0.0,0.013,0.018,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-203a-3p,6670,1577,1,0.001,0.0,0.0,0.013,0.048,0.002,True,0.005164633643781422
hsa-mir-132-3p,hsa-mir-7-5p,6670,1577,1,0.0,0.0,0.0,0.013,0.0165,0.001,True,0.002797557926693156
hsa-mir-203a-3p,hsa-mir-7-5p,6670,1577,1,0.0,0.0,0.0,0.0525,0.0175,0.0,True,0.0
hsa-mir-212-3p,hsa-mir-223-3p,6670,2149,1,0.0,0.0,0.2765,0.015,0.0455,0.007,True,0.015277814059193857
hsa-mir-132-3p,hsa-mir-323a-3p,6670,23607,1,0.0005,0.0,0.0,0.3055,0.1905,0.0085,True,0.01804000846740051
hsa-mir-323a-3p,hsa-mir-370-3p,6670,23607,1,0.0,0.002,0.0,0.168,0.451,0.0065,True,0.014337982927043913
hsa-mir-124-3p,hsa-mir-582-5p,6670,3292,1,0.0,0.0,0.0,0.025,0.0405,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-432-5p,6670,3685,1,0.0,0.0,0.0,0.024,0.015,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-132-3p,6670,3791,1,0.0,0.0,0.0,0.032,0.213,0.0065,True,0.014337982927043913
hsa-mir-124-3p,hsa-mir-432-5p,6670,3791,1,0.0,0.0,0.0,0.039,0.5025,0.001,True,0.002797557926693156
hsa-mir-218-5p,hsa-mir-370-3p,6670,3791,1,0.0,0.0025,0.0,0.0395,0.437,0.0045,True,0.010445200722322544
hsa-mir-218-5p,hsa-mir-432-5p,6670,3791,1,0.0,0.0,0.0,0.0455,0.5,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-370-3p,6670,3791,1,0.0,0.002,0.0,0.2975,0.441,0.0035,True,0.008407849338700403
hsa-mir-323a-3p,hsa-mir-432-5p,6670,3791,1,0.0,0.0,0.0,0.3385,0.403,0.002,True,0.005164633643781422
hsa-mir-370-3p,hsa-mir-432-5p,6670,3791,1,0.0015,0.0,0.0,0.3745,0.376,0.008,True,0.017132018727999725
hsa-mir-432-5p,hsa-mir-7-5p,6670,3791,1,0.0005,0.0,0.0,0.4445,0.323,0.0025,True,0.006277109399260721
hsa-mir-132-3p,hsa-mir-370-3p,6670,50507,1,0.0,0.001,0.0,0.0255,0.045,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-432-5p,6670,50507,1,0.0005,0.0005,0.0,0.034,0.025,0.0,True,0.0
hsa-mir-212-3p,hsa-mir-432-5p,6670,50507,1,0.0,0.0,0.0,0.222,0.022,0.0005,True,0.0014965251241880015
hsa-mir-323a-3p,hsa-mir-370-3p,6670,50507,1,0.0,0.002,0.0,0.012,0.0355,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-432-5p,6670,50507,1,0.0,0.0,0.0,0.012,0.0135,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-212-3p,6670,595,1,0.0,0.0,0.0,0.023,0.03,0.0005,True,0.0014965251241880015
hsa-mir-146b-5p,hsa-mir-323a-3p,6670,7402,1,0.0,0.0,0.0,0.048,0.0105,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-132-3p,6670,7422,1,0.0,0.0,0.0,0.0105,0.11,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-323a-3p,6670,7422,1,0.0,0.0,0.0,0.0125,0.028,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-323a-3p,6670,7422,1,0.0005,0.0,0.0,0.189,0.034,0.0005,True,0.0014965251241880015
hsa-mir-132-3p,hsa-mir-432-5p,6670,7422,1,0.0005,0.0005,0.0,0.194,0.0185,0.0005,True,0.0014965251241880015
hsa-mir-212-3p,hsa-mir-323a-3p,6670,7422,1,0.0,0.0,0.0,0.472,0.05,0.0,True,0.0
hsa-mir-212-3p,hsa-mir-432-5p,6670,7422,1,0.0,0.0,0.0,0.503,0.0185,0.003,True,0.0073543219294642335
hsa-mir-212-3p,hsa-mir-7-5p,6670,7422,1,0.0,0.0,0.0,0.447,0.0525,0.002,True,0.005164633643781422
hsa-mir-323a-3p,hsa-mir-370-3p,6670,7422,1,0.0,0.002,0.0,0.0315,0.0815,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-432-5p,6670,7422,1,0.0,0.0,0.0,0.039,0.015,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-582-5p,6670,7422,1,0.0,0.0,0.0,0.028,0.0425,0.0055,True,0.012420713577799801
hsa-mir-323a-3p,hsa-mir-7-5p,6670,7422,1,0.0,0.0,0.0,0.0465,0.0335,0.003,True,0.0073543219294642335
hsa-mir-370-3p,hsa-mir-432-5p,6670,7422,1,0.0015,0.0,0.0,0.062,0.0105,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-7-5p,6670,7422,1,0.0025,0.0,0.0,0.0615,0.0545,0.0,True,0.0
hsa-mir-432-5p,hsa-mir-582-5p,6670,7422,1,0.0,0.0,0.0,0.0145,0.0375,0.001,True,0.002797557926693156
hsa-mir-582-5p,hsa-mir-7-5p,6670,7422,1,0.0,0.0,0.0,0.036,0.049,0.009,True,0.018943350911961303
hsa-mir-126-5p,hsa-mir-330-3p,6671,23269,1,0.009,0.0,0.0175,0.02,0.0125,0.0,True,0.0
hsa-mir-330-3p,hsa-mir-493-5p,6671,23269,1,0.0,0.0,0.028,0.0125,0.0245,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-376c-3p,6671,5108,1,0.0,0.0005,0.0,0.015,0.1215,0.0015,True,0.004013268148970465
hsa-mir-145-5p,hsa-mir-376c-3p,6671,595,1,0.0,0.0005,0.0,0.027,0.251,0.0,True,0.0
hsa-mir-377-5p,hsa-mir-7-5p,6773,5292,1,0.001,0.0,0.0,0.558,0.2095,0.0005,True,0.0014965251241880015
hsa-mir-323a-3p,hsa-mir-874-3p,6774,1026,1,0.0,0.0,0.0,0.022,0.0585,0.005,True,0.011435806186695867
hsa-mir-31-5p,hsa-mir-874-3p,6774,1154,1,0.003,0.0,0.0,0.322,0.0265,0.0025,True,0.006277109399260721
hsa-mir-323a-3p,hsa-mir-874-3p,6774,1154,1,0.0,0.0,0.0,0.02,0.0175,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-34a-5p,6774,2099,1,0.0,0.0,0.006,0.0105,0.0475,0.003,True,0.0073543219294642335
hsa-mir-218-5p,hsa-mir-874-3p,6774,2353,1,0.0,0.0,0.0,0.1405,0.0825,0.008,True,0.017132018727999725
hsa-mir-31-5p,hsa-mir-337-3p,6774,3162,1,0.002,0.0,0.0,0.029,0.0175,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-874-3p,6774,3315,1,0.0,0.0,0.0,0.0125,0.079,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-31-5p,6774,332,1,0.0,0.0045,0.0,0.024,0.0705,0.0055,True,0.012420713577799801
hsa-mir-124-3p,hsa-mir-323a-3p,6774,332,1,0.0,0.0,0.0,0.0185,0.0365,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-323a-3p,6774,332,1,0.0015,0.0,0.0,0.0625,0.054,0.0045,True,0.010445200722322544
hsa-mir-323a-3p,hsa-mir-337-3p,6774,3454,1,0.0,0.0,0.0,0.0105,0.0105,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-874-3p,6774,3569,1,0.0,0.0,0.0,0.1715,0.5195,0.0085,True,0.01804000846740051
hsa-mir-31-5p,hsa-mir-874-3p,6774,3586,1,0.003,0.0,0.0,0.471,0.0525,0.0015,True,0.004013268148970465
hsa-mir-337-3p,hsa-mir-874-3p,6774,3586,1,0.0,0.0,0.0,0.484,0.09,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-874-3p,6774,3726,1,0.0,0.0,0.0,0.114,0.192,0.001,True,0.002797557926693156
hsa-mir-29b-3p,hsa-mir-31-5p,6774,4615,1,0.0075,0.003,0.0,0.5485,0.669,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-874-3p,6774,5008,1,0.0,0.0,0.0,0.263,0.0165,0.001,True,0.002797557926693156
hsa-mir-218-5p,hsa-mir-874-3p,6774,5008,1,0.0,0.0,0.0,0.4995,0.0115,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-874-3p,6774,5008,1,0.0,0.0,0.0,0.182,0.0175,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-31-5p,6774,5292,1,0.0075,0.003,0.0,0.9885,0.778,0.007,True,0.015277814059193857
hsa-mir-31-5p,hsa-mir-874-3p,6774,6347,1,0.003,0.0,0.0,0.0535,0.018,0.0015,True,0.004013268148970465
hsa-mir-124-3p,hsa-mir-874-3p,6774,6772,1,0.0,0.0,0.0,0.0725,0.016,0.0015,True,0.004013268148970465
hsa-mir-124-3p,hsa-mir-323a-3p,6774,7422,1,0.0,0.0,0.0,0.0125,0.028,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-337-3p,6774,7422,1,0.0,0.0,0.0,0.04,0.1385,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-323a-3p,6774,7874,-1,0.0,0.0,0.0,0.023,0.011,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-874-3p,6774,7874,-1,0.0,0.0,0.0,0.0175,0.139,0.003,True,0.0073543219294642335
hsa-mir-124-3p,hsa-mir-874-3p,6774,8651,1,0.0,0.0,0.0,0.273,0.0755,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-874-3p,6774,8651,1,0.003,0.0,0.0,0.444,0.0725,0.0,True,0.0
hsa-mir-1229-3p,hsa-mir-204-5p,6777,2100,1,0.0,0.0,0.0005,0.015,0.037,0.0075,True,0.01621294707155732
hsa-mir-134-5p,hsa-mir-150-5p,6777,595,1,0.0,0.0,0.0,0.0295,0.018,0.004,True,0.009433837989405044
hsa-mir-200b-3p,hsa-mir-27a-3p,6908,51631,1,0.0,0.0,0.0445,0.0185,0.124,0.007,True,0.015277814059193857
hsa-mir-200b-3p,hsa-mir-421,6908,51631,1,0.0,0.0,0.0005,0.016,0.09,0.0,True,0.0
hsa-mir-148b-5p,hsa-mir-200c-3p,6908,85015,1,0.0015,0.0,0.0,0.6125,0.0865,0.003,True,0.0073543219294642335
hsa-mir-200b-3p,hsa-mir-200c-3p,6925,140688,1,0.0,0.0,0.001,0.0255,0.273,0.0085,True,0.01804000846740051
hsa-mir-145-5p,hsa-mir-203a-3p,6925,23505,1,0.0,0.009,0.0005,0.021,0.148,0.002,True,0.005164633643781422
hsa-mir-145-5p,hsa-mir-221-3p,6925,23505,1,0.0,0.0,0.0,0.0285,0.0285,0.005,True,0.011435806186695867
hsa-mir-200b-3p,hsa-mir-32-5p,6925,27233,1,0.0,0.002,0.0,0.0345,0.16,0.0,True,0.0
hsa-mir-33a-3p,hsa-mir-383-5p,6925,57507,1,0.001,0.0005,0.03,0.0365,0.028,0.008,True,0.017132018727999725
hsa-let-7e-5p,hsa-mir-204-5p,6925,7003,1,0.0,0.0,0.003,0.047,0.0115,0.0015,True,0.004013268148970465
hsa-let-7e-5p,hsa-mir-29c-3p,6925,7003,1,0.0,0.001,0.0,0.03,0.0145,0.002,True,0.005164633643781422
hsa-mir-204-5p,hsa-mir-29c-3p,6925,7003,1,0.0,0.0,0.0,0.0115,0.013,0.009,True,0.018943350911961303
hsa-mir-204-5p,hsa-mir-33a-3p,6925,7003,1,0.0,0.001,0.0005,0.012,0.014,0.0005,True,0.0014965251241880015
hsa-mir-29c-3p,hsa-mir-33a-3p,6925,7003,1,0.0,0.001,0.001,0.0115,0.0145,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-29c-3p,6925,84159,1,0.0,0.001,0.0,0.581,0.05,0.005,True,0.011435806186695867
hsa-mir-1-3p,hsa-mir-541-3p,6929,9780,1,0.0,0.0,0.0,0.0225,0.0695,0.005,True,0.011435806186695867
hsa-mir-141-3p,hsa-mir-200b-3p,6935,11187,-1,0.0,0.0,0.0,0.341,0.1665,0.007,True,0.015277814059193857
hsa-mir-655-3p,hsa-mir-7-5p,6935,1468,-1,0.0,0.0,0.0,0.1655,0.2545,0.0065,True,0.014337982927043913
hsa-mir-150-5p,hsa-mir-23b-3p,6935,79977,-1,0.0,0.0,0.0,0.1275,0.025,0.002,True,0.005164633643781422
hsa-mir-150-5p,hsa-mir-33b-5p,6935,79977,-1,0.0,0.0,0.0005,0.1635,0.2125,0.0045,True,0.010445200722322544
hsa-mir-33b-5p,hsa-mir-539-5p,6935,9524,-1,0.0,0.0,0.0595,0.018,0.0975,0.0045,True,0.010445200722322544
hsa-mir-204-5p,hsa-mir-33a-3p,6938,117583,1,0.0,0.0055,0.012,0.053,0.0225,0.005,True,0.011435806186695867
hsa-mir-338-5p,hsa-mir-548v,6938,27303,1,0.0,0.0,0.0,0.0135,0.0425,0.006,True,0.01338668185823772
hsa-mir-139-5p,hsa-mir-33a-3p,6938,7003,1,0.0,0.003,0.0005,0.0115,0.017,0.0,True,0.0
hsa-mir-204-5p,hsa-mir-33a-3p,6938,7003,1,0.0,0.0055,0.012,0.012,0.014,0.0005,True,0.0014965251241880015
hsa-mir-204-5p,hsa-mir-378a-3p,6938,7003,1,0.0,0.0,0.0,0.019,0.172,0.0,True,0.0
hsa-mir-33a-3p,hsa-mir-378a-3p,6938,7003,1,0.007,0.0,0.0015,0.0105,0.14,0.006,True,0.01338668185823772
hsa-mir-338-5p,hsa-mir-584-5p,6938,7461,1,0.0,0.0,0.0,0.058,0.36,0.0005,True,0.0014965251241880015
hsa-mir-204-5p,hsa-mir-221-3p,6938,79068,1,0.0,0.0,0.0,0.4355,0.1095,0.006,True,0.01338668185823772
hsa-mir-221-3p,hsa-mir-7-5p,6938,8828,1,0.0,0.0,0.0,0.013,0.067,0.0,True,0.0
hsa-mir-222-3p,hsa-mir-7-5p,6938,8828,1,0.0,0.0,0.0,0.0145,0.0555,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-218-5p,7003,158471,1,0.0065,0.0,0.0,0.0115,0.02,0.002,True,0.005164633643781422
hsa-mir-218-5p,hsa-mir-494-3p,7003,158471,1,0.0,0.0,0.001,0.0165,0.0435,0.008,True,0.017132018727999725
hsa-mir-299-5p,hsa-mir-494-3p,7003,158471,1,0.0,0.0,0.0,0.293,0.027,0.0035,True,0.008407849338700403
hsa-mir-34a-5p,hsa-mir-494-3p,7003,158471,1,0.0,0.0,0.236,0.054,0.0155,0.0025,True,0.006277109399260721
hsa-mir-128-3p,hsa-mir-330-3p,7003,2059,1,0.002,0.0,0.0,0.0295,0.6505,0.0025,True,0.006277109399260721
hsa-let-7f-1-3p,hsa-mir-27b-3p,7003,2131,1,0.0015,0.0005,0.0145,0.1635,0.049,0.0035,True,0.008407849338700403
hsa-mir-185-5p,hsa-mir-27b-3p,7003,2131,1,0.0005,0.001,0.0,0.449,0.0395,0.0005,True,0.0014965251241880015
hsa-mir-185-5p,hsa-mir-377-3p,7003,2131,1,0.0,0.0005,0.0,0.4365,0.0165,0.007,True,0.015277814059193857
hsa-mir-299-5p,hsa-mir-377-3p,7003,2131,1,0.0,0.0,0.0,0.0135,0.0425,0.003,True,0.0073543219294642335
hsa-let-7f-1-3p,hsa-mir-218-5p,7003,2195,1,0.0045,0.0,0.005,0.2675,0.1245,0.006,True,0.01338668185823772
hsa-mir-124-3p,hsa-mir-218-5p,7003,2195,1,0.0065,0.0,0.0,0.112,0.076,0.0,True,0.0
