"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
6790,"AURKA","hsa-mir-199a-3p","hsa-mir-154-5p",5e-04,FALSE,NA,"tarbase","mirtarbase",0.177591530502981,-0.425047939515951,0.893919592380435,0.0765105020340317,0.975032786763171,0.00773954334587799,0.0029751075956729,TRUE,"miR-199-3p","miR-154-5p","hsa-mir-199a-1","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
6790,"AURKA","hsa-mir-519a-5p","hsa-mir-149-5p",0.0085,FALSE,NA,"mirtarbase","mirtarbase",0.0697170925498752,1.41171266027316,0.967419768676354,0.0147877687748469,0.975032786763171,0.00773954334587799,0.0298417350125253,TRUE,"miR-518d-5p/519-5p","miR-149-5p","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-mir-149"
6790,"AURKA","hsa-mir-519a-5p","hsa-mir-518c-5p",0.0055,FALSE,NA,"mirtarbase","mirtarbase",0.0697170925498752,1.41171266027316,0.0695633283687558,3.15005254038251,0.975032786763171,0.00773954334587799,0.0212706585015499,TRUE,"miR-518d-5p/519-5p","miR-518c-5p","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2"
7029,"TFDP2","hsa-mir-30c-2-3p","hsa-mir-199b-5p",0.0075,TRUE,NA,"mirtarbase","mirtarbase",0.233657169534028,-0.52207528209998,0.0466429384748827,-0.75458313083709,0.78451478947147,-0.0631667270206183,0.0270627446831023,TRUE,"miR-30c-3p/6788-5p","miR-199-5p","hsa-mir-30c-2","hsa-mir-199b,hsa-mir-3154"
7035,"TFPI","hsa-mir-195-5p","hsa-mir-100-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.802263159596797,-0.103260719790816,0.436788585690355,-0.209092465591993,0.542223038140186,-0.159637165961063,0.0113655350159971,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-99-5p/100-5p","hsa-mir-195,hsa-mir-497","hsa-let-7a-2,hsa-mir-100"
7037,"TFRC","hsa-mir-125b-5p","hsa-mir-181c-5p",0.0015,FALSE,NA,"tarbase","mirtarbase",0.898710457879206,-0.0377813040274455,0.96557342996809,-0.0169548893052903,0.844948785941294,-0.0478607186643295,0.00753113804779898,TRUE,"miR-125-5p","miR-181-5p","hsa-mir-125b-1","hsa-mir-181c,hsa-mir-181d"
7037,"TFRC","hsa-mir-136-5p","hsa-mir-450b-5p",0.0025,FALSE,NA,"mirtarbase","tarbase",0.563948455025152,0.248335350726099,0.600158775770169,0.275657000375095,0.844948785941294,-0.0478607186643295,0.0113655350159971,TRUE,"miR-136-5p","miR-450b-5p","hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
7037,"TFRC","hsa-mir-181d-5p","hsa-mir-125b-5p",0,FALSE,NA,"mirtarbase","tarbase",0.967716607670118,-0.0173332326949237,0.898710457879206,-0.0377813040274455,0.844948785941294,-0.0478607186643295,0,TRUE,"miR-181-5p","miR-125-5p","hsa-mir-181c,hsa-mir-181d","hsa-mir-125b-1"
7041,"TGFB1I1","hsa-mir-20b-5p","hsa-mir-17-5p",0.001,FALSE,NA,"tarbase","tarbase",0.965618756843915,-0.0151982693215879,0.917479117921738,-0.0333613925829875,0.83753449747863,-0.0525339367420651,0.00537247282465998,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
7041,"TGFB1I1","hsa-mir-20b-5p","hsa-mir-196b-5p",0.001,FALSE,NA,"tarbase","tarbase",0.965618756843915,-0.0151982693215879,0.682616000640161,-0.135733297458353,0.83753449747863,-0.0525339367420651,0.00537247282465998,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-196-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-196b"
7041,"TGFB1I1","hsa-mir-20b-5p","hsa-mir-93-5p",0.001,FALSE,NA,"tarbase","tarbase",0.965618756843915,-0.0151982693215879,0.745306187188725,-0.0919957586453292,0.83753449747863,-0.0525339367420651,0.00537247282465998,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-25,hsa-mir-93,hsa-mir-106b"
7041,"TGFB1I1","hsa-mir-93-5p","hsa-mir-196b-5p",0.008,FALSE,NA,"tarbase","tarbase",0.745306187188725,-0.0919957586453292,0.682616000640161,-0.135733297458353,0.83753449747863,-0.0525339367420651,0.0284613833153667,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-196-5p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-196b"
7106,"TSPAN4","hsa-mir-766-3p","hsa-mir-182-5p",0.002,FALSE,NA,"tarbase","tarbase",0.342952519313737,-0.385149460533401,0.69245340215736,0.112480408649869,0.867800024351053,0.0404954396483877,0.00951038810132465,TRUE,"miR-766-3p","miR-182-5p","hsa-mir-766","hsa-mir-182,hsa-mir-96,hsa-mir-183"
7133,"TNFRSF1B","hsa-mir-125a-5p","hsa-mir-130a-3p",0.001,FALSE,NA,"tarbase","tarbase",0.746124833643418,-0.102278646080494,0.951414196840403,0.0229481688594441,0.730771178029497,-0.0814375295231063,0.00537247282465998,TRUE,"miR-125-5p","miR-130-3p/301-3p/454-3p","hsa-mir-99b,hsa-let-7e,hsa-mir-125a","hsa-mir-130a"
7222,"TRPC3","hsa-mir-19a-3p","hsa-mir-301b-3p",0.0015,FALSE,NA,"mirtarbase","mirtarbase",0.506465928068295,0.279537672695135,0.611646237330466,0.426879104982689,0.486768467873527,-0.419930321244589,0.00753113804779898,TRUE,"miR-19-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
7275,"TUB","hsa-mir-181a-2-3p","hsa-mir-92b-3p",0,FALSE,NA,"tarbase","tarbase",0.687445859439419,-0.12800654288597,0.851739641894512,0.0782775852530279,0.900404164547781,-0.032452700275396,0,TRUE,"miR-181a-2-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-181a-2,hsa-mir-181b-2","hsa-mir-92b"
7412,"VCAM1","hsa-mir-181b-5p","hsa-mir-195-5p",0.0075,FALSE,NA,"mirtarbase","tarbase",0.640111007517761,-0.144215781766585,0.802263159596797,-0.103260719790816,0.925591402746963,-0.0232020463902728,0.0270627446831023,TRUE,"miR-181-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-181b-1,hsa-mir-181a-1","hsa-mir-195,hsa-mir-497"
7422,"VEGFA","hsa-mir-133a-3p","hsa-mir-9-5p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24870739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24870739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27387303'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.00084437361324457,-1.74705089858174,0.574084582768252,-0.209489925845173,0.867379240502139,0.0434094042687226,0.0113655350159971,TRUE,NA,"miR-9-5p","hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-9-1"
7422,"VEGFA","hsa-mir-3662","hsa-mir-205-3p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24870739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24870739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27387303'>PubMedLink</a>","mirtarbase","mirtarbase",0.967570488027407,0.0421793274695032,0.379128959520529,0.553578498485653,0.867379240502139,0.0434094042687226,0.0212706585015499,TRUE,"miR-3662","miR-205-3p","hsa-mir-3662","hsa-mir-205"
7468,"NSD2","hsa-mir-520a-3p","hsa-mir-519d-3p",0.004,FALSE,NA,"tarbase","mirtarbase",0.0883581724058531,2.06854596236424,0.134909240297518,2.30279849563169,0.822008658152234,-0.0545715658564867,0.0165634030841462,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
7468,"NSD2","hsa-mir-520g-3p","hsa-mir-519d-3p",0.0045,FALSE,NA,"mirtarbase","mirtarbase",0.167154957567133,2.00551902792671,0.134909240297518,2.30279849563169,0.822008658152234,-0.0545715658564867,0.0181676334793418,TRUE,"miR-520g-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
7468,"NSD2","hsa-mir-520h","hsa-mir-519d-3p",0.009,FALSE,NA,"mirtarbase","mirtarbase",0.135085598749222,2.47668886051169,0.134909240297518,2.30279849563169,0.822008658152234,-0.0545715658564867,0.0312231943031536,TRUE,"miR-520g-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2,hsa-mir-517c,hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
7552,"ZNF711","hsa-mir-497-3p","hsa-mir-9-5p",0.004,TRUE,NA,"tarbase","tarbase",0.138447287919007,1.47840276611464,0.574084582768252,-0.209489925845173,0.84456471627801,-0.0485790995643971,0.0165634030841462,TRUE,"miR-497-3p","miR-9-5p","hsa-mir-195,hsa-mir-497","hsa-mir-9-1"
7652,"ZNF99","hsa-mir-548t-5p","hsa-mir-16-1-3p",0.0055,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.510874248285965,-0.479032395207106,0.818657747974804,0.110477663543906,0.895089916837756,-0.073343245008779,0.0212706585015499,TRUE,"miR-548az-5p/548t-5p","miR-16-1-3p","hsa-mir-548t","hsa-mir-16-1,hsa-mir-15a"
7763,"ZFAND5","hsa-mir-30a-5p","hsa-let-7a-2-3p",0.0035,FALSE,NA,"mirtarbase tarbase","tarbase",0.475664269893348,-0.200243585336464,0.37783539386071,-0.426703559290554,0.990153469341308,-0.00290685718615418,0.0149192950293738,TRUE,"miR-30-5p","let-7a-2-3p/let-7g-3p","hsa-mir-30a","hsa-let-7a-2,hsa-mir-100"
7764,"ZNF217","hsa-mir-135b-5p","hsa-mir-17-5p",0.004,TRUE,NA,"tarbase","tarbase",0.230527610762288,1.28977118818885,0.917479117921738,-0.0333613925829875,0.800737563144731,-0.0608545628561986,0.0165634030841462,TRUE,"miR-135-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-135b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
7764,"ZNF217","hsa-mir-135b-5p","hsa-mir-20a-5p",0.0015,TRUE,NA,"tarbase","tarbase",0.230527610762288,1.28977118818885,0.956264637395162,-0.0176731706214748,0.800737563144731,-0.0608545628561986,0.00753113804779898,TRUE,"miR-135-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-135b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
7764,"ZNF217","hsa-mir-141-3p","hsa-mir-18a-5p",0.004,TRUE,NA,"tarbase","tarbase",0.305317960360131,0.370292851772009,0.834660196710536,0.104342090149048,0.800737563144731,-0.0608545628561986,0.0165634030841462,TRUE,"miR-141-3p/200a-3p","miR-18-5p","hsa-mir-200c,hsa-mir-141","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
7803,"PTP4A1","hsa-mir-30a-3p","hsa-mir-150-5p",0.004,FALSE,NA,"tarbase","tarbase",0.411146973692862,-0.252816575669344,0.223525723098011,-0.356331579861479,0.964539866760247,-0.0107467968844461,0.0165634030841462,TRUE,"miR-30-3p","miR-150-5p","hsa-mir-30a","hsa-mir-150"
7803,"PTP4A1","hsa-mir-30a-5p","hsa-mir-150-5p",0.0045,FALSE,NA,"mirtarbase tarbase","tarbase",0.475664269893348,-0.200243585336464,0.223525723098011,-0.356331579861479,0.964539866760247,-0.0107467968844461,0.0181676334793418,TRUE,"miR-30-5p","miR-150-5p","hsa-mir-30a","hsa-mir-150"
7837,"PXDN","hsa-mir-9-5p","hsa-mir-33a-3p",0.0045,FALSE,NA,"mirtarbase tarbase","tarbase",0.574084582768252,-0.209489925845173,0.653259024551807,0.395482199041226,0.620514003885726,-0.125156678886353,0.0181676334793418,TRUE,"miR-9-5p","miR-33a-3p","hsa-mir-9-1","hsa-mir-33a"
8061,"FOSL1","hsa-mir-20a-5p","hsa-mir-625-5p",0.003,TRUE,NA,"tarbase","mirtarbase",0.956264637395162,-0.0176731706214748,0.896137870048175,-0.0770776769273163,0.822073821200817,0.0610768965067943,0.0131811896070432,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-625-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-625"
8289,"ARID1A","hsa-mir-203a-3p","hsa-mir-452-3p",0.003,FALSE,NA,"mirtarbase","tarbase",0.734255195641629,-0.108825634380781,0.131978906882643,-0.956374575879283,0.809495215004468,-0.0566949091246307,0.0131811896070432,TRUE,NA,"miR-452-3p","hsa-mir-203a,hsa-mir-203b","hsa-mir-224,hsa-mir-452"
8482,"SEMA7A","hsa-mir-519d-3p","hsa-mir-520a-5p",0.0025,FALSE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.105465025266243,2.26854196690349,0.740561312441041,-0.0807412355644204,0.0113655350159971,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-525-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f"
8482,"SEMA7A","hsa-mir-519d-3p","hsa-mir-525-5p",5e-04,FALSE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.0786771854930094,2.56558550215766,0.740561312441041,-0.0807412355644204,0.0029751075956729,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-525-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c"
8482,"SEMA7A","hsa-mir-520a-5p","hsa-mir-525-5p",0.004,FALSE,NA,"mirtarbase","mirtarbase",0.105465025266243,2.26854196690349,0.0786771854930094,2.56558550215766,0.740561312441041,-0.0807412355644204,0.0165634030841462,TRUE,"miR-525-5p","miR-525-5p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c"
8546,"AP3B1","hsa-mir-25-3p","hsa-mir-30a-5p",0.003,FALSE,NA,"tarbase","tarbase",0.630015785402983,-0.134467730674506,0.475664269893348,-0.200243585336464,0.96743627134549,-0.0100285676569876,0.0131811896070432,TRUE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-30-5p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-30a"
8671,"SLC4A4","hsa-mir-23a-5p","hsa-mir-4326",0.005,FALSE,NA,"mirtarbase","tarbase",0.162440035909215,-1.0494277959339,0.598438450279997,-0.311412673862128,0.55623776332045,-0.155407765541542,0.0197361009298198,TRUE,"miR-23-5p","miR-4326","hsa-mir-24-2,hsa-mir-27a,hsa-mir-23a","hsa-mir-4326"
8850,"KAT2B","hsa-mir-93-5p","hsa-mir-92b-3p",5e-04,FALSE,NA,"mirtarbase","mirtarbase",0.745306187188725,-0.0919957586453292,0.851739641894512,0.0782775852530279,0.74107227536003,-0.0798526429386723,0.0029751075956729,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-92b"
9044,"BTAF1","hsa-mir-144-3p","hsa-mir-141-3p",0.0075,FALSE,NA,"tarbase","tarbase",0.707604823466712,-0.215663001489877,0.305317960360131,0.370292851772009,0.722868487370186,-0.0867317058790143,0.0270627446831023,TRUE,"miR-144-3p","miR-141-3p/200a-3p","hsa-mir-451a,hsa-mir-451b,hsa-mir-144,hsa-mir-4732","hsa-mir-200c,hsa-mir-141"
9057,"SLC7A6","hsa-mir-182-5p","hsa-let-7b-5p",0,FALSE,NA,"tarbase","tarbase",0.69245340215736,0.112480408649869,0.784564546838161,-0.0733583306011839,0.648645939162601,-0.112737897881997,0,TRUE,"miR-182-5p","let-7-5p/98-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
9134,"CCNE2","hsa-mir-497-5p","hsa-mir-34c-5p",0.0085,FALSE,NA,"mirtarbase","mirtarbase",0.673062980095733,-0.182873834095652,0.325691147794829,0.461649084089917,0.709075509167937,-0.0985773207326668,0.0298417350125253,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-34-5p/449-5p","hsa-mir-195,hsa-mir-497","hsa-mir-34b,hsa-mir-34c"
9188,"DDX21","hsa-mir-30a-5p","hsa-mir-17-5p",0.0065,FALSE,NA,"tarbase","tarbase",0.475664269893348,-0.200243585336464,0.917479117921738,-0.0333613925829875,0.957050213865928,-0.0129596765098987,0.0242259380692167,TRUE,"miR-30-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-30a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
9220,"TIAF1","hsa-mir-34c-5p","hsa-mir-516b-5p",0.002,FALSE,NA,"tarbase","mirtarbase",0.325691147794829,0.461649084089917,0.0728359014037477,2.43662848232679,0.645011587201562,-0.123340191909351,0.00951038810132465,TRUE,"miR-34-5p/449-5p","miR-516b-5p","hsa-mir-34b,hsa-mir-34c","hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d"
9231,"DLG5","hsa-mir-130a-3p","hsa-mir-519c-3p",5e-04,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.951414196840403,0.0229481688594441,0.15165817368692,2.3219792985222,0.989681891214924,-0.00327876058263571,0.0029751075956729,TRUE,"miR-130-3p/301-3p/454-3p","miR-519-3p","hsa-mir-130a","hsa-mir-515-1,hsa-mir-519e,hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b"
9314,"KLF4","hsa-let-7a-2-3p","hsa-mir-30a-5p",0,TRUE,NA,"tarbase","tarbase",0.37783539386071,-0.426703559290554,0.475664269893348,-0.200243585336464,0.248244506386603,-0.280049096348161,0,TRUE,"let-7a-2-3p/let-7g-3p","miR-30-5p","hsa-let-7a-2,hsa-mir-100","hsa-mir-30a"
9369,"NRXN3","hsa-mir-3940-3p","hsa-mir-196a-5p",0.0055,FALSE,NA,"mirtarbase","tarbase",0.965138364783068,-0.0395207978473683,0.94988546017376,0.0452151257404671,0.685214619475865,-0.121932515849563,0.0212706585015499,TRUE,"miR-3940-3p","miR-196-5p","hsa-mir-3940","hsa-mir-196a-1"
9510,"ADAMTS1","hsa-mir-2114-5p","hsa-mir-33a-5p",0.0055,FALSE,NA,"tarbase","tarbase",0.39430172674841,1.16404972415979,0.558551018792492,0.28093034426497,0.434138249199553,-0.194298851946848,0.0212706585015499,TRUE,"miR-2114-5p","miR-33-5p","hsa-mir-2114","hsa-mir-33a"
9510,"ADAMTS1","hsa-mir-2114-5p","hsa-mir-642a-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.39430172674841,1.16404972415979,0.0951028700089315,-0.99460187210453,0.434138249199553,-0.194298851946848,0.0113655350159971,TRUE,"miR-2114-5p","miR-642a-5p","hsa-mir-2114","hsa-mir-642a,hsa-mir-642b"
9510,"ADAMTS1","hsa-mir-215-5p","hsa-mir-2355-5p",5e-04,FALSE,NA,"tarbase","tarbase",0.364975859301288,-0.509920411537469,0.7175493806195,-0.162436198845515,0.434138249199553,-0.194298851946848,0.0029751075956729,TRUE,"miR-192-5p/215-5p","miR-2355-5p","hsa-mir-215,hsa-mir-194-1","hsa-mir-2355"
9520,"NPEPPS","hsa-mir-30a-5p","hsa-mir-17-5p",0.0015,FALSE,NA,"tarbase","tarbase",0.475664269893348,-0.200243585336464,0.917479117921738,-0.0333613925829875,0.950222039061637,-0.0152979188509764,0.00753113804779898,TRUE,"miR-30-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-30a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
9639,"ARHGEF10","hsa-mir-106a-5p","hsa-mir-9-5p",0.0045,FALSE,NA,"tarbase","mirtarbase tarbase",0.907423547545109,-0.0453476080533861,0.574084582768252,-0.209489925845173,0.847534777580537,-0.0490702679211124,0.0181676334793418,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-9-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-9-1"
9639,"ARHGEF10","hsa-mir-20b-5p","hsa-mir-9-5p",0.0065,FALSE,NA,"tarbase","mirtarbase tarbase",0.965618756843915,-0.0151982693215879,0.574084582768252,-0.209489925845173,0.847534777580537,-0.0490702679211124,0.0242259380692167,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-9-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-9-1"
9690,"UBE3C","hsa-mir-520a-3p","hsa-mir-940",0.0045,FALSE,NA,"tarbase","tarbase",0.0883581724058531,2.06854596236424,0.783611553735118,0.234884659531064,0.946839984123028,-0.0163835457370659,0.0181676334793418,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-940/6808-5p/6893-5p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-3677,hsa-mir-940,hsa-mir-4717"
9695,"EDEM1","hsa-mir-125b-5p","hsa-mir-92b-3p",0,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.898710457879206,-0.0377813040274455,0.851739641894512,0.0782775852530279,0.666780400530482,-0.0992932962900731,0,TRUE,"miR-125-5p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-125b-1","hsa-mir-92b"
9695,"EDEM1","hsa-mir-125b-5p","hsa-mir-96-5p",0.001,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.898710457879206,-0.0377813040274455,0.141074611889997,0.737875767045478,0.666780400530482,-0.0992932962900731,0.00537247282465998,TRUE,"miR-125-5p","miR-96-5p/1271-5p","hsa-mir-125b-1","hsa-mir-182,hsa-mir-96,hsa-mir-183"
9695,"EDEM1","hsa-mir-199b-5p","hsa-mir-125b-5p",0.0015,FALSE,NA,"tarbase","mirtarbase",0.0466429384748827,-0.75458313083709,0.898710457879206,-0.0377813040274455,0.666780400530482,-0.0992932962900731,0.00753113804779898,TRUE,"miR-199-5p","miR-125-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-125b-1"
9764,"KIAA0513","hsa-mir-940","hsa-mir-520d-3p",0.0025,FALSE,NA,"mirtarbase","mirtarbase",0.783611553735118,0.234884659531064,0.131572577165709,2.66382374044487,0.984957556373479,0.00491438704665537,0.0113655350159971,TRUE,"miR-940/6808-5p/6893-5p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-3677,hsa-mir-940,hsa-mir-4717","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e"
