"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-29b-1-5p","hsa-mir-505-3p",687,"KLF9",11078,"TRIOBP",1,0,0.0185,0.0645,0,0
"hsa-mir-146a-5p","hsa-mir-150-5p",687,"KLF9",11078,"TRIOBP",1,0,0.031,0.171,5e-04,0.00206526839983525
"hsa-mir-29b-1-5p","hsa-mir-940",687,"KLF9",11078,"TRIOBP",1,0,0.022,0.08,0.0045,0.0135177676723668
"hsa-mir-200c-3p","hsa-mir-342-3p",687,"KLF9",11078,"TRIOBP",1,0,0.0835,0.5905,0.004,0.0122608502361767
"hsa-mir-29b-1-5p","hsa-mir-335-5p",687,"KLF9",11078,"TRIOBP",1,0,0.0345,0.772,0.007,0.019426893081761
"hsa-mir-19a-3p","hsa-mir-425-5p",196528,"ARID2",11183,"MAP4K5",1,5e-04,0.3295,0.305,0,0
"hsa-mir-19b-3p","hsa-mir-500a-5p",196528,"ARID2",11183,"MAP4K5",1,0.0075,0.378,0.029,0.0045,0.0135177676723668
"hsa-mir-127-5p","hsa-mir-222-5p",196528,"ARID2",11183,"MAP4K5",1,0,0.0135,0.0145,0,0
"hsa-mir-194-5p","hsa-mir-19b-3p",196528,"ARID2",11183,"MAP4K5",1,0.0075,0.0795,0.449,0.0015,0.00537950932477974
"hsa-mir-194-5p","hsa-mir-19a-3p",196528,"ARID2",11183,"MAP4K5",1,0.0035,0.055,0.288,0.003,0.00965021772092842
"hsa-mir-193b-3p","hsa-mir-93-5p",7182,"NR2C2",11325,"DDX42",1,0,0.0615,0.3005,0.008,0.0216768298673653
"hsa-mir-16-2-3p","hsa-mir-550a-3p",7182,"NR2C2",11325,"DDX42",1,0.004,0.4705,0.061,0.0045,0.0135177676723668
"hsa-mir-424-5p","hsa-mir-542-5p",4090,"SMAD5",22836,"RHOBTB3",1,0,0.09,0.8765,0.002,0.00686677317619719
"hsa-mir-30b-3p","hsa-mir-548o-3p",4090,"SMAD5",22836,"RHOBTB3",1,0,0.1175,0.0255,0.0035,0.0109743199840832
"hsa-mir-221-5p","hsa-mir-362-3p",7182,"NR2C2",22841,"RAB11FIP2",1,0,0.0575,0.296,0.0015,0.00537950932477974
"hsa-mir-221-5p","hsa-mir-500a-5p",7182,"NR2C2",22841,"RAB11FIP2",1,0,0.087,0.084,5e-04,0.00206526839983525
"hsa-mir-221-5p","hsa-mir-501-5p",7182,"NR2C2",22841,"RAB11FIP2",1,0,0.048,0.1445,0,0
"hsa-mir-23a-5p","hsa-mir-424-5p",2551,"GABPA",22872,"SEC31A",1,0,0.0905,0.261,0.009,0.023840869252011
"hsa-mir-148a-3p","hsa-mir-501-5p",9575,"CLOCK",22898,"DENND3",1,0,0.0245,0.032,5e-04,0.00206526839983525
"hsa-mir-320b","hsa-mir-576-5p",51274,"KLF3",22903,"BTBD3",1,0.009,0.1685,0.301,0.002,0.00686677317619719
"hsa-mir-320c","hsa-mir-342-3p",6925,"TCF4",22998,"LIMCH1",1,0,0.101,0.526,0.0035,0.0109743199840832
"hsa-mir-320c","hsa-mir-452-3p",6925,"TCF4",22998,"LIMCH1",1,0,0.1475,0.3455,0.0075,0.0205637965601803
"hsa-mir-338-3p","hsa-mir-421",9935,"MAFB",23001,"WDFY3",1,0,0.1475,0.0105,0.0035,0.0109743199840832
"hsa-mir-335-5p","hsa-mir-92a-1-5p",4205,"MEF2A",23002,"DAAM1",1,0,0.1495,0.0155,0.007,0.019426893081761
"hsa-mir-193b-3p","hsa-mir-335-5p",6925,"TCF4",23002,"DAAM1",1,0.001,0.025,0.2105,0.001,0.0037963109535772
"hsa-mir-362-3p","hsa-mir-708-5p",7003,"TEAD1",23019,"CNOT1",1,0,0.293,0.0225,0.008,0.0216768298673653
"hsa-mir-590-5p","hsa-mir-7-1-3p",283337,"ZNF740",23067,"SETD1B",1,0.008,0.162,0.2115,0.0085,0.0227665746750619
"hsa-mir-200a-3p","hsa-mir-2110",283337,"ZNF740",23067,"SETD1B",1,0.004,0.051,0.398,0.0035,0.0109743199840832
"hsa-mir-141-3p","hsa-mir-324-5p",283337,"ZNF740",23067,"SETD1B",1,0.0035,0.0315,0.0215,5e-04,0.00206526839983525
"hsa-mir-200a-3p","hsa-mir-589-3p",283337,"ZNF740",23067,"SETD1B",1,0.0025,0.039,0.402,0.001,0.0037963109535772
"hsa-mir-484","hsa-mir-589-3p",283337,"ZNF740",23067,"SETD1B",1,0.001,0.025,0.3225,0.006,0.0171259799736086
"hsa-mir-484","hsa-mir-7-1-3p",283337,"ZNF740",23067,"SETD1B",1,5e-04,0.0335,0.193,0,0
"hsa-mir-23b-5p","hsa-mir-455-5p",4205,"MEF2A",23112,"TNRC6B",1,0.0025,0.0355,0.012,0.001,0.0037963109535772
"hsa-mir-148a-3p","hsa-mir-23b-5p",4205,"MEF2A",23112,"TNRC6B",1,0,0.1715,0.0285,5e-04,0.00206526839983525
"hsa-mir-194-3p","hsa-mir-3065-3p",4205,"MEF2A",23112,"TNRC6B",1,0,0.012,0.0715,0.002,0.00686677317619719
"hsa-mir-148a-3p","hsa-mir-3065-3p",4205,"MEF2A",23112,"TNRC6B",1,0,0.0975,0.055,0,0
"hsa-mir-148a-5p","hsa-mir-3065-3p",4205,"MEF2A",23112,"TNRC6B",1,0,0.7045,0.0495,0,0
"hsa-mir-142-3p","hsa-mir-3065-3p",4205,"MEF2A",23112,"TNRC6B",1,0.0015,0.0375,0.0465,5e-04,0.00206526839983525
"hsa-mir-1304-5p","hsa-mir-3065-3p",4205,"MEF2A",23112,"TNRC6B",1,0,0.0685,0.0525,0.0055,0.01593687781815
"hsa-mir-224-5p","hsa-mir-29b-1-5p",4205,"MEF2A",23143,"LRCH1",1,0.0035,0.0375,0.015,0.007,0.019426893081761
"hsa-mir-29b-1-5p","hsa-mir-92a-1-5p",4205,"MEF2A",23143,"LRCH1",1,0,0.0155,0.0825,0.003,0.00965021772092842
"hsa-mir-29b-1-5p","hsa-mir-92a-1-5p",6938,"TCF12",23143,"LRCH1",1,0,0.0155,0.0825,0.003,0.00965021772092842
"hsa-mir-20a-5p","hsa-mir-224-5p",4205,"MEF2A",23143,"LRCH1",1,0,0.0775,0.038,0.005,0.014740642092323
"hsa-mir-20a-5p","hsa-mir-92a-1-5p",4205,"MEF2A",23143,"LRCH1",1,0,0.079,0.109,0,0
"hsa-mir-511-5p","hsa-mir-584-5p",6938,"TCF12",23143,"LRCH1",1,0.004,0.0415,0.013,0.008,0.0216768298673653
"hsa-mir-26b-5p","hsa-mir-484",4094,"MAF",23150,"FRMD4B",1,0,0.15,0.062,0.0035,0.0109743199840832
"hsa-mir-16-2-3p","hsa-mir-338-5p",2551,"GABPA",23167,"EFR3A",1,0,0.127,0.8905,0.006,0.0171259799736086
"hsa-mir-130b-5p","hsa-mir-93-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0245,0.88,0.003,0.00965021772092842
"hsa-mir-424-5p","hsa-mir-577",2551,"GABPA",23167,"EFR3A",1,0.004,0.03,0.0275,0.0065,0.0182793030488427
"hsa-mir-16-2-3p","hsa-mir-19b-1-5p",2551,"GABPA",23167,"EFR3A",1,0,0.1065,0.1805,0.0025,0.00828396427605955
"hsa-mir-33a-5p","hsa-mir-362-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0395,0.224,0,0
"hsa-mir-142-3p","hsa-mir-200c-3p",4205,"MEF2A",23167,"EFR3A",1,0.004,0.4105,0.032,5e-04,0.00206526839983525
"hsa-mir-16-2-3p","hsa-mir-183-5p",2551,"GABPA",23167,"EFR3A",1,0,0.112,0.1785,0.006,0.0171259799736086
"hsa-mir-23b-5p","hsa-mir-33b-5p",4205,"MEF2A",23167,"EFR3A",1,0.002,0.288,0.7795,5e-04,0.00206526839983525
"hsa-mir-16-2-3p","hsa-mir-33a-5p",2551,"GABPA",23167,"EFR3A",1,0,0.146,0.0465,0.0045,0.0135177676723668
"hsa-mir-135b-5p","hsa-mir-19a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0545,0.156,0.0025,0.00828396427605955
"hsa-mir-142-3p","hsa-mir-183-5p",4205,"MEF2A",23167,"EFR3A",1,0.003,0.455,0.185,0.0085,0.0227665746750619
"hsa-mir-130b-5p","hsa-mir-135b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.018,0.0575,0,0
"hsa-mir-141-3p","hsa-mir-577",4205,"MEF2A",23167,"EFR3A",1,0,0.0955,0.035,0.0035,0.0109743199840832
"hsa-mir-130b-5p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.012,0.3065,5e-04,0.00206526839983525
"hsa-mir-141-3p","hsa-mir-7-1-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.075,0.015,0.008,0.0216768298673653
"hsa-mir-3613-5p","hsa-mir-505-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.172,0.0795,0.008,0.0216768298673653
"hsa-mir-130b-3p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0545,0.4035,5e-04,0.00206526839983525
"hsa-mir-23b-5p","hsa-mir-7-1-3p",4205,"MEF2A",23167,"EFR3A",1,0.0035,0.3165,0.0185,0.009,0.023840869252011
"hsa-mir-200b-3p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.086,0.12,0,0
"hsa-mir-424-5p","hsa-mir-7-1-3p",2551,"GABPA",23167,"EFR3A",1,0.001,0.035,0.0135,0,0
"hsa-mir-182-5p","hsa-mir-93-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.3695,0.85,0,0
"hsa-mir-130b-5p","hsa-mir-3065-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.011,0.0205,0,0
"hsa-mir-130b-3p","hsa-mir-93-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.062,0.843,0,0
"hsa-mir-18a-5p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.237,0.3215,0.0055,0.01593687781815
"hsa-mir-148a-3p","hsa-mir-200b-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.335,0.0935,0.006,0.0171259799736086
"hsa-mir-148a-3p","hsa-mir-155-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.393,0.741,5e-04,0.00206526839983525
"hsa-mir-135b-5p","hsa-mir-7-1-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0645,0.0125,0.003,0.00965021772092842
"hsa-mir-141-3p","hsa-mir-155-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0835,0.732,0,0
"hsa-mir-130b-5p","hsa-mir-362-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.02,0.162,0.001,0.0037963109535772
"hsa-mir-130b-3p","hsa-mir-135b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0725,0.058,0.0015,0.00537950932477974
"hsa-mir-155-5p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.73,0.234,0.0015,0.00537950932477974
"hsa-mir-7-1-3p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0155,0.2865,0.008,0.0216768298673653
"hsa-mir-200c-3p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.03,0.1785,0,0
"hsa-mir-505-3p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.115,0.2495,0,0
"hsa-mir-135b-5p","hsa-mir-19b-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.057,0.185,0.001,0.0037963109535772
"hsa-mir-19b-1-5p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0.002,0.171,0.031,0,0
"hsa-mir-130b-3p","hsa-mir-148a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0605,0.3585,0.002,0.00686677317619719
"hsa-mir-148a-3p","hsa-mir-505-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.3825,0.0875,0.0035,0.0109743199840832
"hsa-mir-19a-3p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0,0.165,0.032,0.0075,0.0205637965601803
"hsa-mir-362-3p","hsa-mir-505-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.205,0.1055,0.0055,0.01593687781815
"hsa-mir-30a-3p","hsa-mir-30a-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.024,0.793,0.005,0.014740642092323
"hsa-mir-148a-3p","hsa-mir-183-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.3965,0.1865,0.0035,0.0109743199840832
"hsa-mir-130b-3p","hsa-mir-141-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0495,0.067,0,0
"hsa-mir-155-5p","hsa-mir-30a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.7555,0.038,0.0075,0.0205637965601803
"hsa-mir-148a-3p","hsa-mir-33a-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.3775,0.0505,0.007,0.019426893081761
"hsa-mir-16-2-3p","hsa-mir-577",2551,"GABPA",23167,"EFR3A",1,0,0.1075,0.031,0,0
"hsa-mir-130b-5p","hsa-mir-141-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0185,0.06,0,0
"hsa-mir-130b-5p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0195,0.2805,0,0
"hsa-mir-183-5p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0.005,0.175,0.046,0,0
"hsa-mir-155-5p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.7315,0.215,0.003,0.00965021772092842
"hsa-mir-33b-5p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.7965,0.2585,0.001,0.0037963109535772
"hsa-mir-130b-5p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.012,0.187,0.0065,0.0182793030488427
"hsa-mir-16-2-3p","hsa-mir-19a-3p",2551,"GABPA",23167,"EFR3A",1,0,0.103,0.1755,0.0095,0.0249079785464167
"hsa-mir-16-2-3p","hsa-mir-200c-3p",2551,"GABPA",23167,"EFR3A",1,0,0.103,0.032,5e-04,0.00206526839983525
"hsa-mir-141-3p","hsa-mir-183-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.077,0.1505,0.005,0.014740642092323
"hsa-mir-19b-1-5p","hsa-mir-30a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.1675,0.055,0.0025,0.00828396427605955
"hsa-mir-130b-3p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0,0.0595,0.0345,0,0
"hsa-mir-141-3p","hsa-mir-505-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.05,0.102,0.0015,0.00537950932477974
"hsa-mir-130b-3p","hsa-mir-20a-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0515,0.7215,0.003,0.00965021772092842
"hsa-mir-130b-5p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0,0.0135,0.043,0,0
"hsa-mir-33a-5p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0,0.049,0.042,0.004,0.0122608502361767
"hsa-mir-130b-5p","hsa-mir-142-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.019,0.4155,0.0065,0.0182793030488427
"hsa-mir-23b-5p","hsa-mir-577",4205,"MEF2A",23167,"EFR3A",1,0.007,0.3025,0.031,0.009,0.023840869252011
"hsa-mir-130b-5p","hsa-mir-16-2-3p",2551,"GABPA",23167,"EFR3A",1,0,0.019,0.097,0.002,0.00686677317619719
"hsa-mir-130b-3p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0725,0.288,0.001,0.0037963109535772
"hsa-mir-155-5p","hsa-mir-362-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.742,0.1725,0.0035,0.0109743199840832
"hsa-mir-130b-3p","hsa-mir-17-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.054,0.221,0,0
"hsa-mir-33b-5p","hsa-mir-424-5p",2551,"GABPA",23167,"EFR3A",1,0,0.7915,0.0395,5e-04,0.00206526839983525
"hsa-mir-33b-5p","hsa-mir-362-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.795,0.2125,0.0035,0.0109743199840832
"hsa-mir-130b-5p","hsa-mir-30a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.011,0.053,0.0025,0.00828396427605955
"hsa-mir-130b-3p","hsa-mir-142-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.061,0.4305,0.0015,0.00537950932477974
"hsa-mir-200b-3p","hsa-mir-338-3p",27086,"FOXP1",23199,"GSE1",-1,5e-04,0.081,0.7535,0.008,0.0216768298673653
"hsa-mir-141-3p","hsa-mir-3605-3p",27086,"FOXP1",23199,"GSE1",-1,0,0.0305,0.073,0.0025,0.00828396427605955
"hsa-mir-19b-3p","hsa-mir-331-3p",27086,"FOXP1",23199,"GSE1",-1,0,0.0885,0.247,0.007,0.019426893081761
"hsa-mir-582-3p","hsa-mir-654-3p",8202,"NCOA3",23224,"SYNE2",1,0,0.202,0.086,0.0065,0.0182793030488427
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",23228,"PLCL2",1,0,0.073,0.2345,0.0095,0.0249079785464167
"hsa-mir-26b-5p","hsa-mir-320b",5090,"PBX3",23236,"PLCB1",1,0,0.086,0.1905,0.004,0.0122608502361767
"hsa-mir-144-3p","hsa-mir-577",5090,"PBX3",23236,"PLCB1",1,0,0.0345,0.0535,0.0055,0.01593687781815
"hsa-mir-17-5p","hsa-mir-577",6925,"TCF4",23236,"PLCB1",1,0,0.098,0.0455,0.0075,0.0205637965601803
"hsa-mir-320b","hsa-mir-425-5p",6925,"TCF4",23236,"PLCB1",1,0,0.1995,0.0465,0.0065,0.0182793030488427
"hsa-mir-17-5p","hsa-mir-26b-5p",5090,"PBX3",23236,"PLCB1",1,0,0.0745,0.091,0.0045,0.0135177676723668
"hsa-mir-148a-5p","hsa-mir-425-5p",6925,"TCF4",23236,"PLCB1",1,0.006,0.094,0.0335,0,0
"hsa-mir-144-3p","hsa-mir-26b-5p",5090,"PBX3",23236,"PLCB1",1,0,0.0265,0.064,0.0075,0.0205637965601803
"hsa-mir-1301-3p","hsa-mir-425-5p",6925,"TCF4",23236,"PLCB1",1,0,0.013,0.0515,0,0
"hsa-mir-26b-5p","hsa-mir-7-5p",5090,"PBX3",23236,"PLCB1",1,0,0.059,0.077,0.001,0.0037963109535772
"hsa-mir-26b-5p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0,0.086,0.1905,0.004,0.0122608502361767
"hsa-mir-200b-3p","hsa-mir-26b-5p",6925,"TCF4",23236,"PLCB1",1,0,0.1695,0.0725,0.001,0.0037963109535772
"hsa-mir-193b-3p","hsa-mir-26b-5p",6925,"TCF4",23236,"PLCB1",1,5e-04,0.0395,0.0685,0.0045,0.0135177676723668
"hsa-mir-20a-5p","hsa-mir-26b-5p",6925,"TCF4",23236,"PLCB1",1,0,0.1985,0.092,5e-04,0.00206526839983525
"hsa-mir-577","hsa-mir-93-5p",6925,"TCF4",23236,"PLCB1",1,0,0.028,0.023,0.0025,0.00828396427605955
"hsa-mir-26b-5p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0.0785,0.0585,5e-04,0.00206526839983525
"hsa-mir-320b","hsa-mir-425-5p",5090,"PBX3",23236,"PLCB1",1,0,0.1995,0.0465,0.0065,0.0182793030488427
"hsa-mir-484","hsa-mir-577",6925,"TCF4",23236,"PLCB1",1,0,0.0505,0.0265,0.001,0.0037963109535772
"hsa-mir-125b-2-3p","hsa-mir-425-5p",2063,"NR2F6",23236,"PLCB1",-1,0,0.088,0.0505,0,0
"hsa-mir-200a-3p","hsa-mir-26b-5p",6925,"TCF4",23236,"PLCB1",1,0,0.047,0.099,5e-04,0.00206526839983525
"hsa-mir-20a-5p","hsa-mir-26b-5p",5090,"PBX3",23236,"PLCB1",1,0,0.1985,0.092,5e-04,0.00206526839983525
"hsa-mir-200b-3p","hsa-mir-425-5p",6925,"TCF4",23236,"PLCB1",1,0,0.112,0.041,0,0
"hsa-mir-425-5p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0.031,0.034,0.001,0.0037963109535772
"hsa-mir-17-5p","hsa-mir-577",5090,"PBX3",23236,"PLCB1",1,0,0.098,0.0455,0.0075,0.0205637965601803
"hsa-mir-200a-3p","hsa-mir-425-5p",6925,"TCF4",23236,"PLCB1",1,0,0.0505,0.044,0,0
"hsa-mir-130a-3p","hsa-mir-26b-5p",6925,"TCF4",23236,"PLCB1",1,0,0.1245,0.0755,0.008,0.0216768298673653
"hsa-mir-1301-3p","hsa-mir-577",6925,"TCF4",23236,"PLCB1",1,0,0.0125,0.0235,0,0
"hsa-mir-148a-5p","hsa-mir-577",6925,"TCF4",23236,"PLCB1",1,0.005,0.0925,0.041,0.009,0.023840869252011
"hsa-mir-577","hsa-mir-93-5p",5090,"PBX3",23236,"PLCB1",1,0,0.028,0.023,0.0025,0.00828396427605955
"hsa-mir-26b-5p","hsa-mir-7-5p",6938,"TCF12",23236,"PLCB1",1,0,0.059,0.077,0.001,0.0037963109535772
"hsa-mir-17-5p","hsa-mir-26b-5p",6925,"TCF4",23236,"PLCB1",1,0,0.0745,0.091,0.0045,0.0135177676723668
"hsa-mir-26b-5p","hsa-mir-324-5p",4772,"NFATC1",23240,"TMEM131L",1,0.008,0.017,0.033,0.001,0.0037963109535772
"hsa-mir-130a-3p","hsa-mir-155-5p",7182,"NR2C2",23250,"ATP11A",1,0.009,0.2165,0.18,5e-04,0.00206526839983525
"hsa-mir-130a-3p","hsa-mir-142-3p",7182,"NR2C2",23250,"ATP11A",1,0.006,0.205,0.1485,0.0095,0.0249079785464167
"hsa-mir-33a-5p","hsa-mir-9-5p",688,"KLF5",23286,"WWC1",1,0.004,0.1115,0.098,0,0
"hsa-mir-20a-5p","hsa-mir-9-5p",688,"KLF5",23286,"WWC1",1,0,0.0275,0.1025,0.0015,0.00537950932477974
"hsa-mir-200b-3p","hsa-mir-92a-1-5p",4205,"MEF2A",23291,"FBXW11",1,0,0.03,0.034,0.006,0.0171259799736086
"hsa-mir-1301-3p","hsa-mir-642a-5p",5460,"POU5F1",23321,"TRIM2",1,0.003,0.025,0.6865,0,0
"hsa-mir-130a-3p","hsa-mir-26b-3p",7003,"TEAD1",23328,"SASH1",1,0.0085,0.2785,0.012,0.0015,0.00537950932477974
"hsa-mir-193b-3p","hsa-mir-19a-3p",7543,"ZFX",23347,"SMCHD1",1,0.0035,0.029,0.594,0.0085,0.0227665746750619
"hsa-mir-141-5p","hsa-mir-362-3p",7543,"ZFX",23347,"SMCHD1",1,0.0075,0.289,0.3835,0.0085,0.0227665746750619
"hsa-mir-16-2-3p","hsa-mir-362-3p",7543,"ZFX",23347,"SMCHD1",1,0.005,0.098,0.257,0.0065,0.0182793030488427
"hsa-mir-320b","hsa-mir-33b-5p",7543,"ZFX",23347,"SMCHD1",1,0.001,0.017,0.032,0.005,0.014740642092323
"hsa-mir-130b-5p","hsa-mir-19b-3p",7543,"ZFX",23347,"SMCHD1",1,0.002,0.0435,0.2205,0.0035,0.0109743199840832
"hsa-mir-16-2-3p","hsa-mir-19a-3p",7543,"ZFX",23347,"SMCHD1",1,0.004,0.11,0.434,0.002,0.00686677317619719
"hsa-mir-320b","hsa-mir-484",7543,"ZFX",23347,"SMCHD1",1,0.002,0.023,0.108,0.0055,0.01593687781815
"hsa-mir-320c","hsa-mir-484",6886,"TAL1",23348,"DOCK9",1,0.0015,0.593,0.0285,0.0055,0.01593687781815
"hsa-mir-17-5p","hsa-mir-320b",860,"RUNX2",23362,"PSD3",1,0,0.0105,0.0975,0,0
"hsa-mir-338-3p","hsa-mir-93-5p",860,"RUNX2",23362,"PSD3",1,0.0035,0.494,0.129,0.006,0.0171259799736086
"hsa-mir-20a-5p","hsa-mir-320b",860,"RUNX2",23362,"PSD3",1,0,0.0385,0.094,0.0015,0.00537950932477974
"hsa-mir-19b-3p","hsa-mir-26b-5p",860,"RUNX2",23362,"PSD3",1,0.0025,0.011,0.061,0.0035,0.0109743199840832
"hsa-mir-20a-5p","hsa-mir-505-5p",860,"RUNX2",23362,"PSD3",1,0.001,0.042,0.218,0.0095,0.0249079785464167
"hsa-mir-19b-3p","hsa-mir-96-5p",860,"RUNX2",23362,"PSD3",1,0.0035,0.0135,0.012,5e-04,0.00206526839983525
"hsa-mir-192-3p","hsa-mir-93-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.0125,0.7,0.0015,0.00537950932477974
"hsa-mir-338-5p","hsa-mir-93-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.179,0.6895,0.005,0.014740642092323
"hsa-mir-135b-5p","hsa-mir-34a-3p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.0715,0.4945,0,0
"hsa-mir-34a-3p","hsa-mir-93-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.478,0.622,0.001,0.0037963109535772
"hsa-mir-141-3p","hsa-mir-501-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.046,0.0265,0.001,0.0037963109535772
"hsa-mir-182-5p","hsa-mir-421",4205,"MEF2A",23365,"ARHGEF12",1,0,0.309,0.017,0.0045,0.0135177676723668
"hsa-mir-141-3p","hsa-mir-362-3p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.052,0.193,0.0015,0.00537950932477974
"hsa-mir-20a-5p","hsa-mir-501-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.6405,0.0675,0.0035,0.0109743199840832
"hsa-mir-141-3p","hsa-mir-34a-3p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.0475,0.5335,5e-04,0.00206526839983525
"hsa-mir-141-3p","hsa-mir-192-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.025,0.0755,0.0045,0.0135177676723668
"hsa-mir-33b-5p","hsa-mir-455-3p",7543,"ZFX",23369,"PUM2",1,0.005,0.0395,0.0525,0.006,0.0171259799736086
"hsa-mir-130b-3p","hsa-mir-33a-5p",7543,"ZFX",23369,"PUM2",1,0,0.029,0.1375,5e-04,0.00206526839983525
"hsa-mir-130b-3p","hsa-mir-142-3p",7543,"ZFX",23369,"PUM2",1,0,0.026,0.694,0.0095,0.0249079785464167
"hsa-mir-130b-3p","hsa-mir-33b-5p",7543,"ZFX",23369,"PUM2",1,0,0.043,0.0665,0.0055,0.01593687781815
"hsa-mir-130b-5p","hsa-mir-377-5p",7543,"ZFX",23369,"PUM2",1,0.001,0.0595,0.041,0.008,0.0216768298673653
"hsa-mir-130b-3p","hsa-mir-484",7543,"ZFX",23369,"PUM2",1,0,0.0345,0.409,0.001,0.0037963109535772
"hsa-mir-130b-5p","hsa-mir-33a-5p",7543,"ZFX",23369,"PUM2",1,0.003,0.077,0.1255,0.0095,0.0249079785464167
"hsa-mir-33b-5p","hsa-mir-550a-3p",7543,"ZFX",23369,"PUM2",1,0.006,0.0495,0.607,0.007,0.019426893081761
"hsa-mir-130b-3p","hsa-mir-942-5p",7543,"ZFX",23369,"PUM2",1,0,0.043,0.4835,0.003,0.00965021772092842
"hsa-mir-130b-3p","hsa-mir-16-2-3p",7543,"ZFX",23369,"PUM2",1,0,0.0225,0.436,0.003,0.00965021772092842
"hsa-mir-130b-3p","hsa-mir-744-3p",7543,"ZFX",23369,"PUM2",1,0,0.036,0.073,0.0035,0.0109743199840832
"hsa-mir-130b-5p","hsa-mir-193b-3p",7543,"ZFX",23369,"PUM2",1,0.0055,0.0805,0.2305,0.0045,0.0135177676723668
