"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95","_c96","_c97","_c98","_c99","_c100","_c101","_c102"
<a href='https://pubmed.ncbi.nlm.nih.gov/31315901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319978'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319982'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319988'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319996'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31320000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31326706'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31331328'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31331645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31342270'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31348245'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31348821'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31363159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31363159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31365588'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31374957'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31383957'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31383957'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31387256'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31388183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31392549'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31399559'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31399559'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31404614'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31404614'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31407494'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31415404'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31420048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31421256'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31421259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31424637'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31432460'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31432705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31435660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31436226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31436252'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31438923'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31445197'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31446140'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31446994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31447062'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31451071'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31454429'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31462002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31462002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31463730'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31480591'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31482306'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31488176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31494258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31497071'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31499335'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31500267'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31511069'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31511071'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31512401'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31512526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31513911'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31516897'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31517642'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31525648'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31526368'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527709'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31531785'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31537897'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31541338'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31546072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31546072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31546725'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31546725'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31549270'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31550464'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31550464'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31552167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31555511'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31555516'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31555517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31555517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31555518'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31561203'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31561631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31561631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31562796'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31568887'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31570483'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31586770'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31605439'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31605792'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31605795'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31607917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31612048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31615933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31619231'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31625289'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31627272'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31630044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31634667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31644929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31644929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31645901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31646074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31654203'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31665020'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31675543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31684954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31686247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31693178'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31704288'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31711463'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31713453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31718692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31719056'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31722999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31724072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31728860'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31730010'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31731818'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31738117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31740722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31741753'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31741764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31745593'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31747941'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31747941'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31760310'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31760310'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31772851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31772851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31777599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31778799'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31782989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31786476'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31792836'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31792836'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31793055'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31798692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31801624'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31803366'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31808243'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31808285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31809311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31809311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31810952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31814556'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31815565'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31819612'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31821665'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31821665'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31822512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31823919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31830168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31838881'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31841269'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31843013'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31843683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31851430'>PubMedLink</a>","tarbase","mirtarbase",0.0248403368868253,0.446653194361625,3.46283997733673e-10,-0.681987787221627,0.0200383542955515,-0.113015670378304,"hsa-mir-338-5p","hsa-mir-769-3p",29126,15.9693153480877,15.0317039858866,"17.3026079313553","14.2173821498794","15.0326576408258","17.5927728104641","14.2446696924543","14.2608825444853","16.4399780722998","12.6756336518597","14.3831528994277","15.0646492231334","17.2833993353934","18.0465766840659","16.4900121284961","13.5276358075971","15.0953402147368","13.5954809778041","15.6927822995445","17.2235268919658","16.5815147317837","16.945574719145","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
54796,"BNC2","hsa-mir-324-5p","hsa-mir-93-3p",0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28184177'>PubMedLink</a>","tarbase","tarbase",8.8891853496199e-05,0.45833695932837,1.09625607539855e-05,0.621531951181561,0.121743994929758,-0.0826880502431062,"hsa-mir-93-3p","hsa-mir-324-5p",54796,14.3736601356457,13.6564235705612,"12.1715789978684","12.1857361142474","12.1452111557763","11.0296336163865","13.3971759941179","11.2409279033896","9.65130553627777","14.0111780921396","13.5865852115065","12.851934153995","13.6839492729234","12.7328502835962","12.0557660548838","13.020992816174","12.9600021819288","8.91698217695404","13.9313249516608","13.1089858768714","12.4413994123394","13.3185943013886","13.3758415798554","13.5493047124289","12.207853237767","12.7138595449491","12.5035869396279","12.1793002346322","12.5965816319784","13.5866621226361","13.0502916534988","12.3000427380951","12.3096687077912","11.7880604240564","12.320281861066","10.7744695801318","11.708783235554","12.9653354088904","10.3288862234528","12.3521997530557","14.1802422936682","11.7731685550881","11.6439652117922","12.6527348171507","12.2851495353302","16.1859015551715","14.9903728830993","12.316279528741","13.6981704664759","12.8151490745725","11.0283301041255","12.5328076130063","13.2647452046611","13.1973937144068","12.5831127059946","12.2049362472948","10.8891848435084","13.5296417740917","12.6745838485621","14.4926377928602","12.4093057476386","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
54796,"BNC2","hsa-mir-33a-5p","hsa-mir-324-5p",5e-04,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30420640'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28184177'>PubMedLink</a>","tarbase","tarbase",1.8089961851049e-17,1.26070276702418,8.8891853496199e-05,0.45833695932837,0.121743994929758,-0.0826880502431062,"hsa-mir-324-5p","hsa-mir-33a-5p",54796,13.2372915472049,13.6564235705612,"11.9103557208453","12.8522047431841","12.1715789978684","12.1857361142474","14.3428442146677","12.1452111557763","11.0296336163865","14.2227250612237","13.3971759941179","13.4241710844849","9.65130553627777","12.1418869917314","12.851934153995","13.6839492729234","12.7328502835962","12.0557660548838","13.020992816174","12.9600021819288","8.91698217695404","13.9313249516608","13.7327307074584","13.3758415798554","12.207853237767","12.5035869396279","13.2437371411136","12.1793002346322","11.2605857815261","11.6685221653367","16.8280666243674","14.5859120631635","12.9702519894756","13.5866621226361","12.1221919743159","14.3437195215127","12.3096687077912","11.7880604240564","10.7744695801318","12.6650561233062","11.708783235554","11.6423790848875","10.3288862234528","14.1802422936682","12.432771802958","12.6527348171507","12.2851495353302","16.1859015551715","12.7273938576379","14.9903728830993","12.316279528741","13.6981704664759","12.8151490745725","13.3658587436198","11.0283301041255","12.5328076130063","13.1973937144068","12.2049362472948","12.8009730615765","13.5296417740917","14.4926377928602","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55586,"MIOX","hsa-mir-654-5p","hsa-mir-411-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.11664979690754,0.357835131794847,0.0963648646650147,-0.234907084412595,1.16088159110976e-26,1.03060060492339,"hsa-mir-411-5p","hsa-mir-654-5p",55586,11.7480259215884,-2,"13.3895990104442","11.2055140472527","12.9370800906832","-2","9.21567520838893","12.1138828069995","15.0585027443314","-2","-2","13.4515075295893","10.1495778345573","12.7195412961751","13.344706992515","9.81805415887978","9.67359500178527","8.15675405276189","10.1548828682554","11.6761954835117","16.207956139234","10.0666005712739","14.3505782761662","12.843429597152","14.5162293224192","10.2067376404457","8.41895041941523","9.94079171196043","8.60213188987242","12.1911568521585","13.0330754039137","12.2455532409886","14.6613694035484","12.0728444707822","9.29822817358617","-2","14.6261033177316","9.72800609439528","15.26903758443","11.109346541141","16.9049236594083","13.7458674101086","8.91135734550913","10.761458677356","12.5178806959609","12.6494320459183","10.039318456819","13.147508894924","12.6932919941913","10.9707469651949","9.07343038775348","13.7431889183624","13.1278979283804","13.8376924018305","12.7742333270626","15.9626655551506","12.0330004136288","11.8302179514159","14.225332176853","11.7596133065136","14.2309763446932","13.2049407093313","14.5554147383365","7.59841935358988","10.7349494367948","14.2442896495339","10.357265541527","10.9935405662134","12.2445052055314","12.8875544015477","14.4856149988854","11.3658187035476","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57169,"ZNFX1","hsa-mir-143-3p","hsa-mir-20b-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31289482'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",4.78218813741938e-07,-0.271642689283684,0.012462902014633,0.32100527826032,0.445559757641039,-0.0355510223031179,"hsa-mir-20b-5p","hsa-mir-143-3p",57169,16.5842864709245,17.0638299858729,"16.4676575483158","17.7701503511521","18.1244957259344","17.2896961068112","17.2143138847031","18.6552112851326","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57634,"EP400","hsa-let-7f-5p","hsa-mir-142-3p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24558198'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/26617792'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30970294'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31168689'>PubMedLink</a>",NA,"tarbase","tarbase",0.00019080756298252,-0.22434770279065,2.27997985987923e-05,0.314384760285085,0.826490613077079,0.0107576413484275,"hsa-mir-142-3p","hsa-let-7f-5p",57634,17.0491407000973,16.543847284336,"14.8921557544813","15.1249968201241","15.4585684075747","15.297463290831","14.0092927190669","13.8689517432863","16.8186943580113","14.6663835643406","15.1846216728317","17.6378752695459","16.493097295272","14.8298812887392","17.0284166871726","16.1360190378967","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
58528,"RRAGD","hsa-mir-221-5p","hsa-mir-4326",0.008,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29101731'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",2.37747304313036e-08,-0.733487439620765,7.00545686108265e-05,0.698508236261796,0.12887027681946,-0.0725641446160116,"hsa-mir-4326","hsa-mir-221-5p",58528,18.6001823438906,16.6213869171733,"17.6876674722322","15.024240028602","15.2562475624124","14.21991411473","15.704186905028","14.862887364515","16.2570175257579","16.1531805125558","15.6666512700156","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-30b-5p","hsa-mir-429",0.005,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21115742'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/24523873'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/26314828'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/24253341'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29724814'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29724814'>PubMedLink</a>","tarbase","tarbase",0.146867648346259,-0.108479335605355,3.44387258556548e-05,0.397691504783767,0.00029620714886942,-0.158219347265702,"hsa-mir-429","hsa-mir-30b-5p",79026,18.9172171637874,18.4910996039106,"17.2159866352962","19.1643227832639","16.0793355759123","16.2467707904504","20.0117633877704","17.0405048455888","20.1074183666398","17.7508780214893","19.6809004173999","19.4316605181227","18.0078492135925","20.3147476385782","20.4487120291818","19.0057081448529","20.8987305646493","18.6191768405125","19.348410699387","16.6020331625897","18.0295524794272","18.7660233603343","21.2650811141568","20.4462603636372","18.6874413553557","18.3655633846546","17.5297902759116","16.393055388515","18.6756214281437","18.7154000787089","20.1591603981571","18.6111295173792","18.8619188058162","17.3047649241723","18.5627217609047","20.0879069406943","19.687618134842","18.734271770678","19.6906681752394","19.2873072818753","17.5773958413819","19.8328089328554","20.5586292293563","18.2451286040115","20.0781183453495","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-32-3p","hsa-mir-324-5p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24253341'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29724814'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29724814'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.186471638546703,0.303079192396814,8.8891853496199e-05,0.45833695932837,0.00029620714886942,-0.158219347265702,"hsa-mir-324-5p","hsa-mir-32-3p",79026,17.8091016747414,18.6615566957793,"17.2159866352962","18.9943348978405","16.0793355759123","16.2467707904504","17.7508780214893","20.1853322166796","19.3063592411111","19.1837204267448","18.9266037212704","18.0078492135925","18.2838691090795","18.3824511235115","19.8750400392485","20.4487120291818","18.7732538971057","18.3674076678321","19.348410699387","19.4981692373845","18.0295524794272","18.7660233603343","19.4142550869746","20.0060480230916","21.0235880307695","20.2394504998638","18.6874413553557","20.6441276027535","19.5263667883508","18.719827368132","19.4496244328233","18.3655633846546","18.5447767731053","18.5233447063288","19.9575732163803","17.1796253172919","16.393055388515","18.7154000787089","20.1591603981571","18.9425396113643","18.076415729711","19.5725031615238","17.9926282786007","20.9560895697148","18.9743398331454","17.5773958413819","19.6132226262949","19.9121942114234","18.2451286040115","18.2804554541412","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
