"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16"
114823,"LENG8","hsa-mir-34c-5p","hsa-mir-138-5p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-138-5p","hsa-mir-34c-5p",114823,18.6105572471495,19.7824451461413,"20.4650283139626","19.1166738424448","18.9687095902411","""""","""""","""""","""""","""""","""""","""""","""""",""""""
114823,"LENG8","hsa-mir-627-5p","hsa-mir-769-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-769-3p","hsa-mir-627-5p",114823,18.7210372627764,19.8925628497781,"18.8694532234586","18.010541569118","19.2659324252672","19.5963156432669","""""","""""","""""","""""","""""","""""","""""",""""""
114823,"LENG8","hsa-mir-676-3p","hsa-mir-138-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-138-5p","hsa-mir-676-3p",114823,20.0740679208383,18.7277557892279,"18.2181804666324","19.5963156432669","20.4650283139626","19.1166738424448","18.9687095902411","""""","""""","""""","""""","""""","""""",""""""
114823,"LENG8","hsa-mir-676-3p","hsa-mir-548o-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-548o-3p","hsa-mir-676-3p",114823,20.0740679208383,18.7277557892279,"19.2659324252672","19.5963156432669","20.4650283139626","19.7016502359651","18.5028897070333","20.3160941014081","""""","""""","""""","""""","""""",""""""
114882,"OSBPL8","hsa-mir-141-3p","hsa-mir-200a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-200a-3p","hsa-mir-141-3p",114882,17.2897368483658,14.6738797004264,"17.1030657837597","17.2729707011868","17.137254496686","16.8813173334599","16.2048127264899","16.5308122102377","17.1530716903277","""""","""""","""""","""""",""""""
116064,"LRRC58","hsa-mir-577","hsa-mir-146b-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-146b-3p","hsa-mir-577",116064,18.2766860545182,18.3510313503946,"17.8042516151204","17.0587818756649","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
116228,"COX20","hsa-mir-17-5p","hsa-mir-125b-1-3p",0.008,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-125b-1-3p","hsa-mir-17-5p",116228,16.7016681403407,16.2034258803977,"15.3659622510746","16.883018952634","16.8413804974193","""""","""""","""""","""""","""""","""""","""""","""""",""""""
116228,"COX20","hsa-mir-92b-3p","hsa-mir-203a-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-203a-3p","hsa-mir-92b-3p",116228,15.9909877801215,16.5172273234075,"15.8359006549401","16.7183661288268","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
116984,"ARAP2","hsa-mir-130b-3p","hsa-mir-130a-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-130a-3p","hsa-mir-130b-3p",116984,15.2930874125232,14.5290844947579,"9.3540830589809","15.1182573742211","12.5852985850956","15.2485309634613","14.6665446109323","15.3455916156799","15.7910086600154","11.1809722038815","15.4903529494832","14.4150354783112","""""",""""""
116984,"ARAP2","hsa-mir-130b-3p","hsa-mir-20a-5p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-130b-3p",116984,15.2930874125232,14.5290844947579,"15.1182573742211","13.0370211695883","15.3455916156799","""""","""""","""""","""""","""""","""""","""""","""""",""""""
116984,"ARAP2","hsa-mir-130b-3p","hsa-mir-301b-3p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-130b-3p",116984,15.2930874125232,14.5290844947579,"9.3540830589809","15.1182573742211","12.5852985850956","15.2485309634613","14.6665446109323","13.0370211695883","11.3327120496618","15.3455916156799","15.4903529494832","14.4150354783112","""""",""""""
116984,"ARAP2","hsa-mir-17-5p","hsa-mir-301b-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-17-5p",116984,15.2930874125232,14.5290844947579,"15.1182573742211","13.0370211695883","15.3455916156799","14.4150354783112","12.0824520803051","""""","""""","""""","""""","""""","""""",""""""
116984,"ARAP2","hsa-mir-301b-3p","hsa-mir-130a-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-130a-3p","hsa-mir-301b-3p",116984,15.2930874125232,14.5290844947579,"9.3540830589809","15.1182573742211","12.5852985850956","15.2485309634613","14.6665446109323","15.3455916156799","15.4903529494832","14.4150354783112","12.0824520803051","""""","""""",""""""
116984,"ARAP2","hsa-mir-301b-3p","hsa-mir-20a-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-301b-3p",116984,15.2930874125232,14.5290844947579,"15.1182573742211","13.0370211695883","15.3455916156799","12.0824520803051","""""","""""","""""","""""","""""","""""","""""",""""""
126231,"ZNF573","hsa-mir-30b-3p","hsa-mir-224-5p",0.0015,TRUE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-224-5p","hsa-mir-30b-3p",126231,14.1000766098691,13.6803667911816,"14.2678485458266","14.4886287753865","14.6329417980411","12.3028652241706","""""","""""","""""","""""","""""","""""","""""",""""""
126298,"IRGQ","hsa-mir-149-3p","hsa-mir-543",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>",NA,"mirtarbase","tarbase","hsa-mir-543","hsa-mir-149-3p",126298,17.0429741685126,17.9655278412281,"17.0874151799679","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
135112,"NCOA7","hsa-mir-543","hsa-mir-362-3p",0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase","hsa-mir-362-3p","hsa-mir-543",135112,18.2169099023323,17.4166066114101,"17.399201309571","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
140576,"S100A16","hsa-mir-654-5p","hsa-mir-136-3p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-136-3p","hsa-mir-654-5p",140576,21.1188332876817,19.7151173239516,"20.085281886951","20.6907244833016","19.2610814295981","19.8596335415031","20.9049659516803","""""","""""","""""","""""","""""","""""",""""""
140576,"S100A16","hsa-mir-654-5p","hsa-mir-541-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-541-3p","hsa-mir-654-5p",140576,21.1188332876817,18.878593801515,"19.9877997646474","20.085281886951","19.5638163569326","20.6907244833016","16.5951382801856","19.8596335415031","20.9049659516803","""""","""""","""""","""""",""""""
140707,"BRI3BP","hsa-mir-379-5p","hsa-mir-1-3p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-1-3p","hsa-mir-379-5p",140707,16.4606601281894,16.7477274849724,"16.1007787801679","18.1688844056815","17.5079810832554","15.8588331209942","""""","""""","""""","""""","""""","""""","""""",""""""
140707,"BRI3BP","hsa-mir-381-3p","hsa-mir-1-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-1-3p","hsa-mir-381-3p",140707,16.4606601281894,16.7477274849724,"16.1007787801679","17.5079810832554","15.8588331209942","""""","""""","""""","""""","""""","""""","""""","""""",""""""
140707,"BRI3BP","hsa-mir-656-3p","hsa-mir-1-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-1-3p","hsa-mir-656-3p",140707,16.7642357756111,16.7477274849724,"17.5079810832554","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
143686,"SESN3","hsa-mir-92b-3p","hsa-mir-3613-3p",0.0015,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-3613-3p","hsa-mir-92b-3p",143686,18.5508290892986,18.5061449853191,"18.2161972933408","20.899068926875","16.8588883788423","18.5165914034868","""""","""""","""""","""""","""""","""""","""""",""""""
148479,"PHF13","hsa-mir-141-3p","hsa-mir-30a-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-30a-5p","hsa-mir-141-3p",148479,19.5565332319625,18.3441192046453,"18.7899444654915","19.1219413794077","18.8448437012383","19.2869199576267","18.7260637509595","17.6066464904455","""""","""""","""""","""""","""""",""""""
150094,"SIK1","hsa-mir-92b-3p","hsa-mir-629-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-629-3p","hsa-mir-92b-3p",150094,17.0712353264134,15.8876971341193,"14.6754963514367","14.6628587128769","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
157570,"ESCO2","hsa-mir-223-5p","hsa-mir-3613-3p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-3613-3p","hsa-mir-223-5p",157570,15.3093904490151,14.8354100404343,"15.8069380538796","15.422903318752","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
162394,"SLFN5","hsa-mir-758-3p","hsa-mir-493-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-493-5p","hsa-mir-758-3p",162394,17.9713686747073,18.3526157104097,"15.7608909564322","17.1495529439818","17.3750981796847","17.4407402976698","16.5699938397951","18.0928543047473","15.8990542747545","16.9146270039851","""""","""""","""""",""""""
163702,"IFNLR1","hsa-mir-381-3p","hsa-mir-377-5p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-377-5p","hsa-mir-381-3p",163702,15.0747098994496,15.4684862696792,"14.0536383253654","14.200112892817","15.5783062176937","14.6403081020012","16.3282910625442","""""","""""","""""","""""","""""","""""",""""""
163702,"IFNLR1","hsa-mir-381-3p","hsa-mir-379-5p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-379-5p","hsa-mir-381-3p",163702,15.0747098994496,14.8003714341376,"15.1014070848354","14.0536383253654","14.200112892817","15.5783062176937","13.4745212399876","14.6403081020012","16.3282910625442","15.2355801724131","15.9946320931082","14.3415020264662","""""",""""""
165186,"TOGARAM2","hsa-mir-195-5p","hsa-mir-3662",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-3662","hsa-mir-195-5p",165186,12.1987829768931,12.2395459123901,"9.85671928590063","9.43861921649971","11.9212059086063","12.0755132964889","""""","""""","""""","""""","""""","""""","""""",""""""
168455,"CCDC71L","hsa-mir-130a-3p","hsa-mir-17-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-130a-3p",168455,17.7577930405941,17.4410604765277,"17.8019505051606","17.3894548804772","17.9451861298961","17.5279359374723","""""","""""","""""","""""","""""","""""","""""",""""""
169200,"TMEM64","hsa-mir-17-5p","hsa-mir-19b-1-5p",0.002,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-19b-1-5p","hsa-mir-17-5p",169200,17.9155825669652,17.4194824666005,"17.9941287607351","16.2909291516499","16.445814916702","16.5219473762251","17.9189242875095","15.8026895629993","18.4153216885206","""""","""""","""""","""""",""""""
169200,"TMEM64","hsa-mir-17-5p","hsa-mir-20a-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-17-5p",169200,17.2355399669362,17.9155825669652,"17.7342423442828","16.2783837292102","17.4194824666005","17.9941287607351","15.590449774904","16.2909291516499","15.6777752285849","16.445814916702","16.5219473762251","17.9189242875095","18.4153216885206",""""""
169200,"TMEM64","hsa-mir-20a-5p","hsa-mir-19b-1-5p",0.003,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-19b-1-5p","hsa-mir-20a-5p",169200,17.9155825669652,17.4194824666005,"17.9941287607351","16.2909291516499","16.445814916702","16.5219473762251","17.9189242875095","18.4153216885206","""""","""""","""""","""""","""""",""""""
170959,"ZNF431","hsa-mir-3614-5p","hsa-mir-330-5p",5e-04,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-330-5p","hsa-mir-3614-5p",170959,15.9357394639192,16.0275259821687,"16.9587430313497","15.8994199648169","15.7145963638628","""""","""""","""""","""""","""""","""""","""""","""""",""""""
196527,"ANO6","hsa-mir-7-5p","hsa-mir-10a-3p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-10a-3p","hsa-mir-7-5p",196527,17.530661019184,17.5447243247098,"17.2748864708907","15.7765615378769","17.3664408637674","17.4766120329703","17.7291668963135","17.6844652347074","""""","""""","""""","""""","""""",""""""
200424,"TET3","hsa-mir-3677-3p","hsa-mir-3136-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28349832'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-3136-5p","hsa-mir-3677-3p",200424,16.76482209187,16.9183081715662,"16.7406556995095","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
200558,"APLF","hsa-let-7b-5p","hsa-mir-3613-3p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-3613-3p","hsa-let-7b-5p",200558,14.2661608017976,13.9816786439763,"14.7676155409786","14.218483776536","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
204851,"HIPK1","hsa-mir-30a-3p","hsa-mir-106a-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-30a-3p",204851,16.6367787436341,17.852176342979,"18.1680788746409","17.0465990832909","18.1469305498399","17.7400173719365","""""","""""","""""","""""","""""","""""","""""",""""""
204851,"HIPK1","hsa-mir-30a-5p","hsa-mir-106a-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-30a-5p",204851,16.6367787436341,17.852176342979,"18.1680788746409","17.0465990832909","18.1469305498399","17.7400173719365","""""","""""","""""","""""","""""","""""","""""",""""""
219285,"SAMD9L","hsa-mir-20a-5p","hsa-mir-17-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-20a-5p",219285,14.1522522966315,15.577217427272,"17.1807330201993","15.0422969730409","17.1779093532314","14.5792706566597","15.4754556054068","14.0485091432114","14.9761181233083","17.5560275414689","12.4622007331271","17.216418775737","16.0679518578346",""""""
222236,"NAPEPLD","hsa-mir-20b-5p","hsa-mir-20a-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-20a-5p","hsa-mir-20b-5p",222236,16.1384285651853,15.9954470405804,"16.4185055200469","15.0568305982164","15.1499738727707","16.1408773284443","16.6816681530306","""""","""""","""""","""""","""""","""""",""""""
253461,"ZBTB38","hsa-mir-218-5p","hsa-mir-542-5p",0.009,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-542-5p","hsa-mir-218-5p",253461,16.1108885179305,15.5208269148156,"15.4364657084714","16.3750199923312","15.6261936030308","16.2302606644352","15.5456836603973","""""","""""","""""","""""","""""","""""",""""""
253461,"ZBTB38","hsa-mir-30a-3p","hsa-mir-106a-5p",0.0065,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-30a-3p",253461,14.812064010449,15.0735432401195,"16.0013926859469","16.1928814007265","16.5912614620055","15.801447972612","""""","""""","""""","""""","""""","""""","""""",""""""
283209,"PGM2L1","hsa-mir-17-5p","hsa-mir-301b-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-17-5p",283209,16.1579038784618,16.337789600304,"15.8875530445147","15.6303323521186","16.832517182412","16.8229938073074","17.4185750635348","""""","""""","""""","""""","""""","""""",""""""
283373,"ANKRD52","hsa-mir-1271-5p","hsa-mir-320d",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-320d","hsa-mir-1271-5p",283373,18.1011096305457,16.9555849060147,"18.1270493982194","17.9718860316278","17.1756239687301","""""","""""","""""","""""","""""","""""","""""","""""",""""""
283373,"ANKRD52","hsa-mir-17-5p","hsa-mir-760",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-760","hsa-mir-17-5p",283373,17.0702375707003,17.2755592281495,"17.6208210459161","17.7813532890346","17.1249943953479","16.8700954191083","17.1756239687301","""""","""""","""""","""""","""""","""""",""""""
283373,"ANKRD52","hsa-mir-320d","hsa-mir-767-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-767-5p","hsa-mir-320d",283373,18.4378466403438,16.9555849060147,"18.1038732415631","16.3667806820171","18.1270493982194","""""","""""","""""","""""","""""","""""","""""","""""",""""""
283373,"ANKRD52","hsa-mir-501-5p","hsa-mir-199a-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-199a-3p","hsa-mir-501-5p",283373,18.2265820874897,18.1011096305457,"17.2755592281495","16.3112202481785","17.6208210459161","18.1596917048414","16.663075723867","17.2657520304527","18.1270493982194","""""","""""","""""","""""",""""""
284266,"SIGLEC15","hsa-mir-502-3p","hsa-mir-501-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-501-3p","hsa-mir-502-3p",284266,16.4743984490454,12.0136419742387,"14.4283261741101","15.3612434987081","12.1117622222503","13.3345388712699","11.994805815335","17.0053530480418","15.1572581736032","10.9444935566047","13.8614968144799","14.5916139276433","""""",""""""
284716,"RIMKLA","hsa-let-7b-5p","hsa-mir-106a-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-106a-5p","hsa-let-7b-5p",284716,14.7249352670778,14.3097008019585,"15.0573351069621","13.9002607372611","14.582620290367","""""","""""","""""","""""","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-130a-3p","hsa-mir-17-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-17-5p","hsa-mir-130a-3p",375035,17.4437376992576,17.7292480819082,"18.2096195538553","18.6434369623353","18.3122507817517","18.2866817760726","""""","""""","""""","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-130a-3p","hsa-mir-301b-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-130a-3p",375035,17.4437376992576,17.7292480819082,"15.6019696671012","18.2096195538553","17.4903025449176","18.9486325997679","17.1018819809083","18.6434369623353","19.0265811265585","18.3122507817517","18.2866817760726","""""","""""",""""""
375035,"SFT2D2","hsa-mir-17-5p","hsa-mir-301b-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-17-5p",375035,17.4437376992576,17.7292480819082,"18.2096195538553","17.6348808889995","18.6434369623353","18.3122507817517","18.2866817760726","""""","""""","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-18a-3p","hsa-mir-130a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-130a-3p","hsa-mir-18a-3p",375035,17.4437376992576,17.7292480819082,"18.2096195538553","18.6434369623353","19.0265811265585","18.3122507817517","18.2866817760726","""""","""""","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-18a-3p","hsa-mir-301b-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-18a-3p",375035,17.4437376992576,17.7292480819082,"18.2096195538553","18.6434369623353","19.0265811265585","18.3122507817517","18.2866817760726","""""","""""","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-495-3p","hsa-mir-548f-3p",0.008,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-548f-3p","hsa-mir-495-3p",375035,16.7355033761108,17.5341596599095,"17.7292480819082","18.2096195538553","18.9486325997679","17.6522280966586","19.0265811265585","18.3122507817517","18.2866817760726","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-548f-3p","hsa-mir-299-5p",0.008,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-299-5p","hsa-mir-548f-3p",375035,17.5341596599095,17.7292480819082,"18.2096195538553","18.9486325997679","19.0265811265585","18.3122507817517","18.2866817760726","""""","""""","""""","""""","""""","""""",""""""
375035,"SFT2D2","hsa-mir-548f-3p","hsa-mir-301b-3p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-548f-3p",375035,16.8588230501462,17.7292480819082,"18.2096195538553","18.9486325997679","17.6348808889995","19.0265811265585","18.3122507817517","18.2866817760726","""""","""""","""""","""""","""""",""""""
375790,"AGRN","hsa-mir-502-3p","hsa-mir-378a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-378a-5p","hsa-mir-502-3p",375790,20.5029902523974,18.3328303839424,"20.1846449688432","19.7204638046378","17.9822792700659","20.4948410784025","20.2408749378782","20.8148304834193","19.8600138286376","20.2621636047278","""""","""""","""""",""""""
388272,"C16orf87","hsa-mir-20a-5p","hsa-mir-200a-3p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-200a-3p","hsa-mir-20a-5p",388272,15.8593676276788,16.442053581652,"16.0241596537649","15.3855775786235","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
389206,"BEND4","hsa-mir-106a-5p","hsa-let-7b-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-let-7b-5p","hsa-mir-106a-5p",389206,10.7512644296672,13.0810925301318,"14.7810870385756","14.1800009495156","14.2027092210996","""""","""""","""""","""""","""""","""""","""""","""""",""""""
647024,"C6orf132","hsa-mir-411-5p","hsa-mir-377-5p",0.005,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-377-5p","hsa-mir-411-5p",647024,10.7640704338642,14.6941301264942,"16.6477426972332","15.4427526098607","17.3198481912892","17.2904322506043","""""","""""","""""","""""","""""","""""","""""",""""""
729438,"CASTOR2","hsa-mir-3613-3p","hsa-mir-330-5p",0.005,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-330-5p","hsa-mir-3613-3p",729438,15.4976307977232,15.9464371603734,"16.9139285284169","16.6992300649863","16.7220732775743","""""","""""","""""","""""","""""","""""","""""","""""",""""""
